,0
book,price
22594336606,$ 16.25
20321053675,$ 6.49
5758022986,$ 2.87
7262375300,$ 4.00
30625459214,$ 3.61
30137480260,$ 7.00
30737385430,$ 5.94
30612829502,$ 7.50
30267528421,$ 22.95
30256432945,$ 4.19
7232799225,"$ 2,500.00"
30140281496,$ 3.98
7360671663,$ 6.64
30712864233,$ 2.99
30137460426,$ 4.00
16706849542,$ 12.00
30162467109,$ 3.69
30623070341,$ 3.87
30575425822,$ 4.19
30444236510,$ 18.00
30723223467,$ 1.50
1408774154,$ 8.00
30706429804,$ 1.99
30554314303,$ 20.00
13175978449,$ 4.95
22903806850,$ 7.78
30271998111,$ 43.18
22844628306,$ 7.50
30742135032,$ 4.69
30322295386,$ 9.39
30268641284,$ 38.71
30693829714,$ 5.99
18310960659,$ 6.16
30137572921,$ 4.00
30136295921,$ 7.50
30271428623,$ 45.54
15173959176,$ 24.00
30643948175,$ 9.83
21660993446,$ 4.00
14461325310,$ 5.24
30711698104,$ 2.50
30492407529,$ 4.19
5467323009,$ 3.50
30137473208,$ 9.00
30712847588,$ 7.83
30606809364,$ 2.49
30607766643,$ 5.99
9308934845,$ 2.00
11307797148,$ 25.00
30405396618,$ 1.00
821217069,$ 10.00
30722342801,$ 25.00
17289920046,$ 4.71
30275624548,$ 22.50
30137476932,$ 25.00
30414931671,$ 5.85
1128435369,$ 1.00
22901180292,$ 5.99
30664104772,$ 12.00
30449799389,$ 3.80
17988219912,$ 11.49
693244008,$ 19.99
30737760794,$ 4.47
30138201394,$ 12.50
30691007998,$ 20.00
30650024063,NULL
30577379569,$ 4.00
19060939963,$ 15.00
30746252311,$ 3.95
1362280519,$ 10.00
9168474997,$ 21.77
5064367115,$ 5.00
995951978,$ 14.00
30749479835,NULL
30463158231,$ 4.73
30499931391,$ 17.00
22555058233,$ 27.50
30590967751,$ 5.50
30740400097,$ 4.65
30614265669,$ 8.96
1304500422,$ 12.00
30407648464,$ 10.76
30372419023,$ 3.50
30614520696,$ 4.19
30428582338,$ 5.93
30282659286,$ 4.00
30419529984,$ 14.94
22413534568,$ 20.00
30737163908,$ 6.14
30453995359,$ 18.00
30137478753,$ 4.00
22859118723,$ 8.60
14345160123,$ 7.00
30733254612,$ 4.70
9259715162,$ 5.55
11120462409,$ 10.00
22880385894,$ 7.37
30522755977,$ 5.30
30689350932,$ 11.54
30617398212,$ 3.98
30668224116,$ 6.16
30240259818,NULL
30687553204,$ 1.55
30606888542,$ 5.00
8770350770,$ 2.95
30287693907,$ 25.00
249091258,$ 22.00
30266293124,$ 48.51
30595766956,$ 47.67
22571528217,$ 4.19
30137524700,$ 14.00
30282658890,NULL
30464051307,$ 35.57
30585347721,$ 3.61
3230268197,$ 25.00
30616217359,$ 5.95
30745158504,$ 6.81
30508713210,$ 5.06
30686147481,$ 3.50
30733547355,$ 4.00
2852738685,$ 12.00
30424257484,$ 4.50
30696792698,$ 8.98
30733147845,$ 4.00
17744136306,$ 6.25
30324756205,$ 5.06
30391925830,$ 3.80
30693201042,$ 2.75
30303040859,$ 8.74
30743556391,$ 4.30
22924800885,$ 4.21
30371501380,$ 5.99
30269449281,$ 36.62
30082303170,$ 5.51
76653800,$ 5.89
1174435693,$ 9.68
30739743409,$ 6.26
30295952701,$ 3.98
8942622939,$ 7.00
30570011962,$ 23.08
30661453910,$ 4.44
30589393523,$ 5.60
975731939,$ 30.24
11254999557,$ 24.19
18644421843,$ 15.00
30438906834,$ 7.00
30697837428,$ 3.51
30691993712,$ 4.07
30587634545,$ 9.95
30697485938,$ 3.51
30377316722,$ 3.61
1071473868,$ 15.00
5467365175,$ 3.50
30575352944,$ 4.19
30471161509,$ 4.19
30747389124,$ 3.61
30451825317,$ 5.87
30699070163,$ 5.02
30615969322,$ 5.00
11083519703,$ 5.62
30699307001,$ 3.98
30737435625,$ 4.00
30339328685,$ 3.05
30748246559,$ 4.25
30184093403,$ 10.00
30737874872,$ 4.99
30710533240,$ 6.76
22408997126,$ 6.00
30445042201,$ 9.85
20722172216,$ 12.95
30358789301,$ 2.00
30702935530,$ 3.98
21525839424,$ 25.00
30628142217,$ 4.24
30441746897,$ 7.48
30585203150,$ 6.98
18977884101,$ 35.00
22408970116,$ 5.00
22707166985,$ 3.99
22765278864,$ 6.23
16323959286,$ 6.00
30651594174,$ 4.25
12392232895,$ 15.00
30035770233,$ 1.16
30655702234,$ 6.44
30735279975,$ 5.78
20399170187,$ 2.00
30563797575,$ 3.80
30717741992,NULL
500778315,$ 4.47
2576484389,$ 11.98
22535152806,$ 4.65
9742411001,$ 7.00
22404108945,$ 11.15
30698770246,$ 3.80
30691186562,$ 8.74
8683839162,$ 12.50
30733502362,$ 4.00
30239615589,$ 5.92
30310721089,$ 3.50
30275771191,$ 2.63
30716746941,$ 3.98
30174069054,$ 6.50
30743710927,$ 5.37
22901331884,$ 25.00
22641192050,$ 15.82
30577464767,$ 4.25
30744595203,$ 25.00
30616205458,$ 4.49
30260059864,$ 4.19
1036123931,$ 29.53
30568590703,$ 6.94
30717321361,$ 15.00
30334124235,$ 34.49
30738069511,$ 7.44
1362660776,$ 19.95
30613215778,$ 15.46
30692730592,$ 3.60
93651687,$ 8.00
30534613598,$ 10.00
30697830029,$ 3.51
74267172,$ 10.00
22533413916,$ 5.23
30597690445,$ 5.02
30700168003,$ 6.49
30642318602,$ 34.53
30492630935,$ 3.94
30697800841,$ 3.51
30738417648,$ 4.00
75326809,$ 15.00
9309448195,$ 20.00
3017673348,$ 5.00
30506714314,$ 6.34
30699378477,$ 6.44
30491727453,$ 4.54
30669697251,$ 3.60
30490800249,$ 15.00
19675227218,$ 10.00
30588750974,$ 3.32
30282661522,$ 12.00
11665918956,$ 1.00
30649384871,$ 4.19
30722952502,$ 7.74
30664633613,$ 11.15
30744569549,$ 3.00
30707750402,$ 7.42
30620229292,$ 3.00
30436794983,$ 9.94
30520589617,$ 4.84
30697384429,$ 7.31
30733870358,$ 3.98
10335068515,$ 17.50
30321521903,$ 10.00
16871413041,$ 2.41
22732607947,$ 18.00
30253512829,$ 2.00
19497620906,$ 1.00
30465801773,$ 2.82
30737427652,$ 4.00
30430889618,$ 9.98
30520535915,$ 3.94
30665755067,$ 3.80
30712761028,$ 11.46
30568474638,$ 13.02
1047913592,$ 8.00
30727537904,$ 5.39
22513679909,$ 18.00
30631180641,$ 16.82
30744348359,$ 8.50
30616481492,$ 35.00
30526590236,$ 26.00
30586058691,$ 5.08
30428642389,$ 6.50
619688794,$ 5.54
30739858827,$ 4.00
30739748731,$ 4.00
30739297260,$ 4.00
30742129215,$ 5.33
30647738240,$ 6.57
30746863131,$ 4.70
22427974563,$ 10.86
259427130,$ 6.00
30354833649,$ 25.00
30505778255,$ 4.19
30619589297,$ 3.25
30601411809,NULL
30738242830,$ 5.82
30621181506,$ 6.01
30137484919,$ 7.00
30267626863,$ 31.87
30551329925,$ 3.50
30336816114,$ 3.98
30744101299,$ 4.19
8186553039,$ 1.00
18808047026,$ 25.00
30741499731,$ 5.99
30137482103,$ 8.00
30489049968,$ 4.00
30206946760,$ 3.51
30336560867,$ 15.00
30137484012,$ 5.00
30315259207,$ 2.99
30696005079,$ 6.30
22882317304,$ 6.49
724618007,$ 14.00
30692035694,$ 3.50
30656359668,$ 5.77
30062567193,$ 15.00
30686546984,$ 14.52
12791164471,$ 15.00
30272461260,$ 44.52
30577383565,$ 4.46
30706813660,$ 12.00
22911929151,$ 12.48
30137480257,$ 7.00
30455988405,$ 6.98
30427588018,$ 4.27
30606265973,$ 2.99
30611848959,$ 6.43
30172302772,$ 2.50
30518827784,$ 10.99
30727992359,$ 32.61
30738881083,$ 4.00
30580459480,$ 4.43
30692995390,$ 7.18
30509336632,$ 3.98
30282661769,$ 4.00
30697808233,$ 7.58
30738591295,$ 4.00
30149748215,$ 9.64
30660094909,$ 7.48
30734929883,$ 5.64
30253121372,$ 6.98
18670593497,$ 30.00
30623261225,$ 3.61
30551327216,$ 2.99
30661976960,$ 5.99
902321458,$ 25.00
984502876,$ 4.00
22618054214,$ 7.00
30747480451,NULL
30697357757,$ 3.80
30384720522,$ 16.16
30622853167,$ 25.00
13249478451,$ 7.00
30265475406,$ 59.84
30281324589,$ 10.00
30604957867,$ 2.99
30568022617,NULL
3879449256,$ 10.00
30698749252,$ 3.50
30605180080,$ 3.00
30275932043,$ 2.71
30722955381,$ 4.17
30665880149,$ 4.25
30605985924,$ 2.79
12298373925,$ 7.95
30266737396,$ 44.95
71954541,$ 14.00
1236210195,$ 10.00
30725198804,$ 3.98
30648093953,$ 6.12
30135802086,$ 5.33
22849166916,$ 10.00
30665740719,$ 8.19
2154647721,$ 30.47
30689108161,$ 3.95
3547448912,$ 15.00
30734757909,$ 2.59
20433011563,$ 12.10
30573850321,$ 8.31
30049170918,$ 7.72
30628475989,NULL
817963113,$ 7.71
30693367406,$ 3.75
30744935566,$ 4.70
14312204249,$ 9.95
30606164086,$ 3.00
1156131012,$ 1.00
30379673975,$ 6.00
11221316657,$ 10.72
30667361012,$ 5.44
14262942574,$ 10.00
30279209998,$ 8.00
30137543972,$ 40.00
30699499073,$ 5.09
20732397376,$ 15.00
30046191457,$ 3.09
30474560305,$ 6.97
30733143808,$ 5.41
30656992403,$ 5.99
5467327675,$ 5.00
8148501479,$ 10.95
12453336010,$ 3.50
30294282982,NULL
30726544255,NULL
30735256560,$ 8.00
12569960633,$ 12.00
30575348521,$ 5.78
22398882985,$ 19.95
30410507496,$ 4.50
13686906972,$ 8.00
30265368419,$ 45.26
30748859563,$ 3.61
30698916980,$ 5.92
30697821642,$ 3.98
30583390236,$ 4.14
30693610099,$ 4.89
30696559683,$ 4.99
30451862145,$ 7.74
30737576537,$ 4.00
30564354676,$ 5.11
893249769,$ 20.00
30601279714,$ 3.48
898001305,$ 10.00
1014249481,$ 24.38
30669021289,$ 1.45
30551320875,$ 2.99
8886920656,$ 9.00
850316676,$ 29.00
30574222692,$ 15.18
30611112157,$ 25.15
30137479612,$ 8.00
30604897613,$ 2.99
30137532687,$ 34.00
30715058953,$ 3.61
30662352921,$ 15.49
30739864692,$ 4.00
6774816150,$ 3.34
815969151,$ 20.00
30530747641,$ 2.00
2212389845,$ 1.00
30137481208,$ 7.00
30462406692,$ 3.51
22585982488,$ 20.00
30702933653,$ 5.99
30451406786,NULL
17371950922,$ 3.92
30241864143,$ 3.00
30692945952,$ 30.00
30472024737,$ 30.00
22844622472,$ 2.00
30733249146,$ 4.55
30738852476,$ 5.97
30699170978,$ 3.98
30689742198,$ 1.50
30740517085,$ 2.00
20591372091,$ 16.25
30099036480,$ 154.46
30519375985,NULL
30137479616,$ 8.00
12923717633,$ 15.00
17309479142,$ 2.65
30105296320,$ 15.00
30733508683,$ 4.85
30617516101,$ 8.09
16428300969,$ 4.50
30345939527,$ 17.50
13942629986,$ 10.00
30733520949,$ 4.00
30748874281,$ 3.98
30301426630,$ 6.41
8287033198,$ 5.00
30424869769,$ 4.70
30217834094,$ 5.48
30137467649,$ 10.00
30607995255,$ 4.97
30589391661,$ 4.60
30455541753,$ 6.00
186741428,$ 2.67
30749501423,$ 3.98
22737143628,$ 8.00
30335453204,$ 3.75
19199525647,$ 10.00
30704998278,$ 3.61
429337182,$ 1.00
30268911142,$ 36.63
30749710041,$ 3.95
30575227451,$ 6.87
30551327230,$ 2.99
18700775715,$ 5.95
30739713939,$ 4.00
30697270008,$ 5.39
15855587719,$ 96.54
30137573024,$ 23.00
30536830771,$ 5.99
30667374409,$ 4.19
30668244273,$ 3.94
30662094145,$ 5.14
30343892169,$ 3.69
8155792177,$ 6.00
587410150,$ 4.50
30276440488,$ 15.10
30712475202,$ 3.80
1256206301,$ 4.00
30137511905,$ 12.00
30734884357,$ 15.94
30699408145,$ 3.51
10242780695,$ 9.95
30697616901,$ 3.84
1026868295,$ 22.00
12009737882,$ 216.39
30604964020,NULL
30749367201,$ 2.24
30282662778,$ 3.00
882267978,$ 8.95
30703590280,$ 12.99
5852671442,$ 18.10
30630059468,$ 8.09
30559387003,$ 5.50
30325048197,$ 4.20
30059295880,$ 27.50
30658535885,$ 44.65
30162458788,$ 3.51
30270335382,$ 25.32
30740175031,$ 5.70
30720962990,$ 2.50
30137540346,$ 40.00
203139294,$ 15.93
30720937001,$ 29.95
30601018949,$ 3.89
30739315285,$ 4.00
30686154991,$ 3.00
30699949331,NULL
13489136959,$ 6.03
30698281723,$ 13.53
30606451788,$ 2.49
30630593604,$ 9.77
30137544968,$ 40.00
30573265015,$ 2.48
30662211120,$ 2.00
30531024850,$ 5.43
9314360862,$ 15.93
30636313044,$ 4.19
22572119338,$ 23.39
30366545047,$ 10.28
8995431339,$ 20.00
30660114636,$ 4.69
30443089867,$ 5.99
30573995131,$ 9.00
30740734646,$ 3.00
20223584430,$ 4.50
20837193306,$ 20.00
30697973821,$ 3.51
161605164,$ 126.25
30596133408,$ 9.07
20469058220,$ 12.50
18495574260,$ 6.99
30744760812,$ 3.01
104990066,$ 3.00
30594229749,$ 5.00
30280312483,$ 15.31
30714896387,$ 4.19
30553534052,$ 6.97
30060666804,$ 950.00
30456077203,$ 8.00
10405085600,$ 12.00
30699541561,$ 4.77
22505001773,$ 4.48
30698968816,$ 3.61
30699070883,$ 6.10
30631912197,$ 4.24
30580446203,$ 5.41
30266692875,$ 39.00
263925654,$ 11.50
30019226980,$ 2.00
30575415228,$ 3.94
30712646041,$ 6.00
30218864649,$ 3.51
30577528316,$ 4.19
30028168193,$ 6.49
1314771786,$ 1.85
30741940449,$ 8.98
30737360821,$ 4.00
30642733342,$ 8.89
30457658350,$ 5.99
30738928616,$ 5.04
13200110455,$ 8.00
30616011517,$ 6.98
30699211260,$ 4.27
12154872863,$ 4.99
6538546034,$ 12.00
30699373939,$ 3.98
30081565367,$ 6.15
30577552780,$ 3.98
30205455479,$ 10.00
273259618,$ 3.00
30733890367,$ 6.47
30605088460,$ 2.99
30131091148,$ 14.00
295444012,$ 20.00
30726244245,$ 5.51
30375547013,$ 8.22
30698204983,$ 5.99
30582647254,$ 5.99
18455449,$ 10.00
30765829938,$ 4.84
30605395166,$ 3.98
30592933134,$ 36.49
30420808807,$ 4.00
22665761589,$ 8.75
30592015215,$ 11.09
30738963168,$ 4.70
20338166091,$ 3.93
30373362461,$ 6.55
30699170986,$ 6.69
30406064182,$ 5.46
30510211660,$ 35.00
30733039263,$ 4.99
30635444094,$ 5.27
16116359654,$ 9.73
30419398771,$ 14.98
30591661420,$ 5.60
30310721090,$ 3.50
30603045542,$ 1.99
19053423360,$ 25.00
30192012755,$ 9.31
30699448725,$ 3.51
30700120979,$ 9.42
30451803785,NULL
30630119614,$ 1.00
30723046083,$ 2.26
30621831972,$ 10.00
25402700,$ 14.00
30697439186,$ 3.96
30742712670,$ 3.65
22903499270,$ 2.42
30666518042,$ 3.60
30695593097,$ 6.62
30006215342,NULL
30411713552,$ 5.00
10042376521,$ 3.50
30655526439,$ 17.51
30615147334,$ 4.57
1418092990,$ 17.50
30164865635,$ 6.23
17004356569,$ 7.00
17321033437,$ 14.52
30748319081,NULL
16542309530,$ 7.00
30506896332,$ 7.00
30733061678,$ 4.00
30699612419,$ 3.98
30346436952,$ 7.58
30720797327,$ 11.07
30583522693,$ 29.92
30725401637,$ 1.00
30320590442,$ 3.69
30669932742,$ 3.69
30710720903,$ 6.62
30687916129,NULL
22540084126,$ 19.86
30736838393,$ 3.98
30272422048,$ 40.20
30699494847,$ 3.98
30508896190,$ 3.80
30061677364,$ 7.00
22908202766,$ 11.37
30739468647,$ 4.98
22428707562,$ 1.88
16596202671,$ 10.31
30034188559,$ 18.14
30598470459,$ 2.60
17004358135,$ 7.00
22780723688,$ 12.00
30706120130,$ 3.61
22522700240,$ 7.00
30629506866,$ 37.63
30268481506,$ 23.54
30291747387,$ 16.94
4974553488,$ 9.49
30139087526,$ 3.69
30706816484,$ 10.00
30302322626,$ 6.49
30717504047,$ 3.95
30137476836,$ 8.00
30661340620,$ 30.24
30561634323,$ 4.19
30699641289,$ 3.98
30630656528,$ 13.36
30734078516,$ 9.99
30137570440,$ 29.00
11911277529,$ 90.51
30509616515,$ 4.00
30703820512,NULL
30697840411,$ 5.67
30651284668,$ 4.89
30745121743,$ 3.79
30655386965,$ 4.61
19007296567,$ 18.34
30405726267,$ 25.00
22104386412,$ 18.14
22822143252,$ 6.84
30262250233,$ 11.89
22456432044,$ 4.50
22467466031,$ 20.00
30137476832,$ 7.00
30740633428,$ 3.79
30569541332,$ 10.00
30753745335,$ 5.68
30745598412,$ 20.89
30144522013,$ 1.75
30723753511,$ 10.24
30596693557,$ 6.66
30735571615,$ 5.60
30738655203,$ 4.00
30134116792,$ 4.18
30687507942,NULL
30137483090,$ 8.00
30738360455,$ 6.93
30738478862,$ 5.21
30137496346,$ 8.00
22786085710,$ 7.00
30211128484,$ 3.98
30577408248,$ 3.80
30699920990,$ 1.69
30254162333,$ 2.00
30738827389,$ 4.00
22915441690,$ 1.05
30699630339,$ 3.98
30635247143,NULL
308848486,$ 10.00
30398746411,$ 1.99
30697426915,$ 3.80
300775032,$ 4.25
30598824321,$ 5.00
30599387394,$ 12.00
30623233647,$ 3.05
30737740101,$ 5.37
30704504943,$ 5.99
30739200883,NULL
30569900299,$ 5.00
30472463025,$ 4.19
30031408279,$ 3.80
375617382,$ 3.63
30734075639,$ 8.53
30562924855,$ 400.00
30282659419,$ 4.00
30697589680,$ 4.55
22481136212,$ 2.99
30699161484,$ 3.98
30699139656,$ 4.73
224140372,$ 3.98
21808783326,$ 8.95
30652645369,$ 3.25
30646868355,$ 3.51
19373730437,$ 7.00
30494295552,$ 7.00
30717107101,$ 3.64
11120462416,$ 20.00
30128894295,$ 4.55
30696273875,$ 15.02
30715181202,$ 5.99
30709522287,$ 5.00
30663393412,$ 4.19
7118763621,$ 7.60
30698840906,$ 3.61
30697977197,$ 3.51
10345263743,$ 7.00
30606868134,$ 7.50
276708030,$ 5.97
30715481741,$ 1.21
30722530139,$ 19.93
30584259903,$ 5.45
30582854817,NULL
30627401813,$ 29.12
30739959410,$ 4.00
30637751913,$ 78.90
30401563289,$ 2.69
30706477244,$ 3.61
30660762082,$ 8.82
30711757330,NULL
22505003903,$ 12.62
30026922200,$ 1.36
30733373633,$ 4.47
6774803544,$ 4.01
30558653642,$ 10.00
30100159168,$ 9.77
20001365991,$ 2.61
30531618504,$ 5.96
30159792323,$ 7.68
1002643568,$ 12.50
30692025893,$ 3.15
30137479879,$ 14.00
30411721160,$ 22.50
30603437276,$ 10.00
30137521347,$ 23.00
9527162520,$ 4.00
30709565036,$ 4.48
679028930,$ 1.00
30532492373,$ 5.48
7699227419,$ 14.48
30108168474,$ 5.99
17538808895,$ 6.00
30735572988,$ 4.00
30016591715,$ 12.99
30498535968,$ 6.00
20653501293,$ 11.00
30512236564,$ 4.24
30617472169,$ 3.00
30731096926,$ 5.30
30516943107,$ 3.16
4792327496,$ 82.06
30265797673,$ 33.05
10042376518,$ 5.50
30404653040,$ 10.98
30605319937,$ 3.50
30262584020,$ 4.74
30739778981,$ 4.70
30690901591,$ 3.98
30741552830,NULL
30587528785,NULL
30460786023,$ 4.48
30718523269,$ 17.99
30708349899,$ 8.99
30150739383,$ 11.65
30722914811,$ 3.74
30624802417,$ 11.85
920917862,$ 1.50
30692368715,$ 1.72
14369880067,$ 10.89
22680949616,$ 11.95
98082467,$ 5.00
20959755090,$ 12.00
30697383994,$ 4.19
22908341931,$ 15.00
30282662679,$ 6.00
17635696542,$ 10.00
30745589239,$ 3.71
30533973076,$ 7.08
30727517996,$ 4.54
30577508390,$ 4.81
30611468535,$ 11.64
204769205,$ 1.99
30701982687,NULL
22924898685,$ 3.69
30749468984,$ 6.81
30667261121,$ 5.99
30508725938,$ 4.08
30037443900,$ 9.97
22413816039,$ 15.00
30718105550,$ 13.00
30551321661,$ 2.99
30271438695,$ 54.19
17228039008,$ 8.00
22696512710,$ 4.19
30736797534,$ 6.00
9787942533,$ 5.99
30648502049,$ 4.99
30383764742,$ 7.59
30240236874,$ 3.69
30518625042,NULL
22904299318,$ 6.47
30745033009,$ 4.95
30738958381,$ 4.70
30268482460,$ 36.61
30321519030,$ 12.00
30625297500,$ 1.00
30697353196,$ 4.19
30617944030,$ 5.00
30608563599,$ 8.93
1141989696,$ 120.00
30275136838,$ 4.14
30524657614,$ 6.98
30611507936,$ 19.21
30551324870,$ 9.26
30266384977,$ 47.05
30671314134,$ 1.69
30446364035,$ 6.23
30717509068,$ 16.95
30697801108,$ 3.69
30699366008,$ 3.98
30139065718,$ 4.19
30738519553,$ 4.00
30413178896,$ 1.00
75161672,$ 7.00
30647205301,$ 5.84
30744902947,$ 4.70
22803262123,$ 9.99
5484830778,$ 5.00
22520788137,$ 9.00
30473332378,$ 4.98
30746354350,$ 6.23
22903783851,$ 5.18
30726874326,$ 2.99
1072664671,$ 175.00
408701562,$ 5.00
1300068323,$ 11.99
30734533919,$ 3.74
18033987695,$ 2.00
22531841501,$ 1.00
30310717891,$ 2.99
30522211751,$ 9.03
22780396348,$ 7.26
30137472561,$ 18.00
30568978951,$ 2.50
30745385820,$ 4.55
30718106324,$ 12.00
30728068649,$ 3.09
1409893345,$ 5.08
30669026158,$ 1.75
22522374020,$ 7.92
30666367225,$ 6.48
22844619803,$ 2.00
30697841179,$ 5.68
30744988095,$ 3.74
15828219337,$ 3.00
30499410398,$ 3.98
30695037929,$ 5.10
18601263765,$ 6.49
30598542039,$ 4.47
30722073130,$ 4.82
20805023687,$ 7.00
30370378663,$ 15.00
30725898203,$ 5.99
30697814994,$ 3.51
30661074493,$ 3.98
30547042755,$ 3.94
541789791,$ 24.00
18712190045,$ 5.00
22592672501,$ 18.00
30624652093,$ 6.44
16600501267,$ 15.08
30450427184,$ 3.80
30661515150,$ 10.00
30732804563,$ 4.00
11665918958,$ 1.00
30397097914,NULL
30607905846,$ 1.44
30525556691,$ 4.19
30029271136,$ 3.80
30000462742,$ 15.00
30334987034,$ 6.10
22104386413,$ 10.89
30699587123,$ 5.73
30631143487,$ 13.66
30520220127,$ 20.00
30591295915,$ 14.68
30746230146,$ 1.20
30661483384,$ 5.99
30503787880,$ 5.53
30430437040,$ 3.98
4438884574,$ 8.65
30468585250,$ 25.00
30743825854,$ 4.70
30751202232,$ 5.26
21104668552,$ 15.00
30651208689,$ 31.88
13586814399,$ 10.00
30722660282,$ 6.36
22605512164,$ 5.99
30272826588,$ 25.31
30137578747,$ 4.00
10087726122,$ 1.29
22903498782,$ 1.00
30659660996,$ 4.67
30315127466,$ 5.80
30254396505,$ 3.98
30447583860,$ 4.99
22871584277,$ 5.99
30419073024,$ 25.00
30699484668,$ 3.98
30617197196,$ 5.05
30424038351,$ 35.47
22789556985,$ 1.00
14895291420,$ 2.00
30510993750,NULL
22513634548,$ 20.00
30717099983,$ 4.99
20806062326,$ 17.00
12582942133,$ 1.00
30739957189,$ 4.00
30732910693,$ 5.90
1266713163,$ 2.36
22513613662,$ 18.00
286376596,$ 6.00
30749267379,$ 12.00
9955339887,$ 10.00
30625148734,$ 20.00
2102680070,NULL
22779211497,$ 4.49
252703162,$ 3.00
30220052052,$ 6.49
16384871098,$ 7.95
30334569093,$ 14.35
30745381163,$ 36.82
30739649293,$ 5.48
30733318413,$ 4.00
30742304353,$ 10.00
22520788139,$ 12.00
30722936247,$ 5.47
30270380280,$ 40.79
30699346959,$ 3.69
30643323655,$ 7.01
30381009856,$ 8.95
30574961230,$ 4.19
30489328924,$ 2.99
30109893891,$ 24.84
30753757743,$ 5.99
30210927008,$ 3.98
59118317,$ 8.00
30738297097,$ 4.00
30572315554,$ 10.00
30649330793,$ 13.26
30740177713,$ 4.00
8892988065,$ 10.00
1293154510,$ 8.00
22476453931,$ 12.00
22585982484,$ 18.00
30509899624,NULL
30720535831,$ 3.80
13476084502,$ 24.95
1298543009,$ 1.00
22877227116,$ 4.95
30671304729,$ 5.06
30494439678,$ 3.50
30588174392,$ 10.92
30699119098,$ 5.50
30311135997,$ 30.00
16142069000,$ 34.12
30620154151,$ 44.24
30287845534,$ 4.00
30688797540,$ 3.85
30741775330,$ 12.04
30556622041,$ 7.95
30080600580,$ 12.92
30724092202,$ 10.00
30623237011,$ 3.30
30619654945,$ 3.00
30137477801,$ 4.00
30583418944,$ 3.61
30580206940,$ 2.23
30647701238,$ 10.00
6129360905,$ 14.97
30704789027,$ 7.73
30725527839,NULL
30665982159,$ 3.60
30739924505,$ 4.49
30745847906,$ 26.25
30738596503,$ 5.70
22877224285,$ 4.75
30738771236,$ 4.96
202569880,$ 95.00
6264532291,$ 19.91
17486983274,$ 4.72
30314258310,$ 2.00
22531235089,$ 18.34
30630587790,$ 11.60
8716371607,$ 17.89
30697794662,$ 3.69
30627120195,$ 29.68
22903506889,$ 1.82
14782000941,$ 26.00
4438884272,$ 4.04
30734148087,$ 56.88
30030806640,$ 3.69
30342789053,$ 3.98
30737300860,$ 4.00
17116493944,$ 2.78
30699129368,$ 3.99
30750685083,$ 6.96
30566930899,$ 18.65
30464101244,$ 38.20
81080618,$ 10.00
22894500209,$ 36.76
20355654855,$ 5.00
10300791684,$ 12.00
30014240939,$ 22.50
30174750093,$ 6.98
30708735077,$ 31.75
13242169837,$ 11.60
19170875952,$ 1.99
30516816936,$ 3.80
30699113667,$ 3.98
30449352548,NULL
30699606950,$ 3.98
30335899039,NULL
30718699490,$ 5.17
30737300075,$ 4.00
30272698108,$ 39.90
30137484016,$ 5.00
230905570,$ 22.00
30452640330,$ 14.35
30749516841,$ 150.00
30685244095,$ 18.11
22786084326,$ 7.00
22379581174,$ 5.92
30697609815,$ 3.51
20080340530,$ 8.95
30316392176,$ 9.29
30738927283,$ 4.48
22620328363,$ 4.49
22354411436,$ 18.14
30378379096,$ 7.48
22619234837,$ 12.17
30699377533,$ 5.35
30697565211,$ 4.73
7515561548,$ 5.00
30722883913,$ 57.62
6774817641,$ 3.31
22520277504,$ 25.29
30712494383,$ 3.79
30606130925,$ 3.00
30738651344,$ 4.00
732859854,$ 5.25
30137457598,$ 15.00
1040848197,$ 1.50
30686911364,$ 4.00
30566055797,$ 4.16
381789264,$ 24.00
30137479608,$ 8.00
30605002911,NULL
30455491852,NULL
30699577021,$ 15.27
30412246530,$ 5.99
30692766389,$ 3.60
30407572946,NULL
22766098837,$ 2.86
30739562785,$ 4.55
30665756336,$ 5.70
30343440325,$ 3.61
30211014235,$ 23.48
8326462429,$ 4.00
30137480259,$ 4.00
30109602227,$ 10.87
30268502312,$ 28.91
1091594701,$ 15.20
30606204802,$ 2.99
30524358813,$ 31.74
30583406451,$ 4.54
30356298768,$ 14.69
20703570014,$ 14.52
30739326190,$ 5.65
30735827609,$ 1.00
30699280318,$ 3.98
30698907226,$ 5.62
30457985545,$ 3.32
1156131364,$ 1.00
22666086585,$ 30.95
30519342991,$ 5.68
30272824113,$ 33.64
21578272724,$ 3.50
61312364,$ 4.00
22852760982,$ 12.00
30727535202,$ 4.69
30144702785,$ 35.00
12595774315,$ 12.75
22408979460,$ 4.00
30243170123,$ 4.68
71946373,$ 14.00
30717005724,$ 3.98
1353737089,$ 19.50
30703848354,$ 2.79
15301278095,$ 3.55
30738740872,$ 10.95
30265911224,$ 43.18
30741079163,$ 5.09
30537733883,$ 21.00
30313257599,$ 15.00
29948319,$ 7.50
30608328340,NULL
30700093116,$ 4.55
30663434707,$ 1.21
30697390905,$ 3.51
30137476843,$ 4.00
30589292658,$ 6.99
30446931569,$ 5.50
8430643074,$ 10.00
30728180313,$ 5.48
30262806164,$ 5.00
5334849970,$ 5.00
30178028093,$ 7.59
30272456404,$ 37.22
20657068659,$ 10.00
11410712382,$ 5.59
30577475174,$ 3.80
30522408900,$ 6.92
30667607147,$ 3.39
30751987847,$ 7.18
30261645489,$ 4.19
