,book,language
5929,22474902401,English
5930,30622895217,English
5931,30711997272,English
5932,1229538135,English
5933,30408296289,English
5934,30642333568,English
5935,30470512836,English
5936,30662963839,English
5937,30734668339,English
5938,30267389592,English
5939,30713106700,English
5940,30661512364,English
5941,30463966161,English
5942,30269807595,English
5943,1237422408,English
5944,30575444518,English
5945,30313260239,English
5946,1936768266,English
5947,21480234272,English
5948,30694779430,English
5949,30352890913,English
5950,30089547168,English
5951,30580449154,English
5952,30556130222,English
5953,30457471140,English
5954,15856673068,English
5955,30400570054,English
5956,30322662028,English
5957,30604161865,English
5958,30619092788,English
5959,5192727387,English
5960,12163949945,English
5961,30692707833,English
5962,30697724854,English
5963,30671314351,English
5964,30470504002,English
5965,30666229090,English
5966,30637127442,English
5967,22774275920,English
5968,22572947775,English
5969,30575897265,English
5970,30504389209,English
5971,30642690008,English
5972,30733865023,English
5973,545240461,English
5974,30424357933,English
5975,14721236045,English
5976,10523272031,English
5977,30738829349,English
5978,30748211175,English
5979,13489101832,French
5980,30267877102,English
5981,6034491857,English
5982,30645520064,German
5983,7500406646,French
5984,30035342832,English
5985,22920739697,English
5986,30669248177,English
5987,30268496851,English
5988,22675993140,English
5989,30740166461,English
5990,30282666007,English
5991,30137480261,English
5992,12917532164,English
5993,30697467517,English
5994,22531841506,English
5995,9337632364,English
5996,30591031987,English
5997,30744404124,English
5998,30739786185,English
5999,30372449126,English
6000,30628415495,English
6001,30725458755,English
6002,30247857469,English
6003,30692371423,English
6004,30553576333,English
6005,30738529687,English
6006,18357010925,English
6007,30724017576,English
6008,30006814873,English
6009,984123363,English
6010,20590280206,English
6011,30110366898,English
6012,30699078656,English
6013,30737576521,English
6014,30137483097,English
6015,20001365982,English
6016,5484830779,English
6017,30121237855,English
6018,30660334946,English
6019,11315323276,English
6020,30699606015,English
6021,30275662385,English
6022,30270365187,English
6023,30699621028,English
6024,30497048852,English
6025,30053814825,English
6026,30315259209,English
6027,30611812816,English
6028,11327648349,English
6029,22779770494,English
6030,30709733266,English
6031,30634357089,English
6032,30731347775,English
6033,30573996148,English
6034,30694831281,English
6035,30745634524,English
6036,765765851,English
6037,15384015456,English
6038,30719076239,English
6039,30370975620,English
6040,30219987608,English
6041,10138139589,English
6042,30740517080,English
6043,30699009258,English
6044,30188407303,English
6045,30704753337,English
6046,30357374290,English
6047,30553262148,English
6048,30062602515,English
6049,30551320873,English
6050,30749715135,English
6051,1006601866,English
6052,30301439250,English
6053,30697575030,English
6054,7438596475,English
6055,30737967959,English
6056,30669083911,English
6057,30743823784,English
6058,30578471432,English
6059,30735064236,English
6060,30695496382,English
6061,30747652948,English
6062,853271988,English
6063,30630035872,English
6064,30732522533,English
6065,30666030134,English
6066,30322380092,English
6067,15042198716,English
6068,198587381,English
6069,3678886360,English
6070,22504943904,English
6071,72585199,English
6072,30582431828,English
6073,17051398520,English
6074,22844629750,English
6075,16600508056,English
6076,30137469767,English
6077,10981744050,English
6078,18666343618,English
6079,12906128965,English
6080,30551329044,English
6081,16690803872,English
6082,976636390,English
6083,30669020494,English
6084,30625632588,English
6085,30322058048,English
6086,22422212069,English
6087,11653165607,English
6088,22734127070,English
6089,30555071577,English
6090,30711434592,English
6091,30693699549,English
6092,30037332943,English
6093,30204579977,English
6094,22774264639,English
6095,14043565955,English
6096,30566796331,English
6097,30742138499,English
6098,30082262862,English
6099,13937464456,English
6100,30709122404,English
6101,30697688310,English
6102,1041647386,English
6103,30609663433,English
6104,30699211259,English
6105,30699183193,English
6106,30720524204,English
6107,30735140401,English
6108,30745597093,English
6109,57960667,English
6110,30604514000,English
6111,1945206942,English
6112,30253516371,English
6113,30577425551,English
6114,30137568622,English
6115,30616211826,English
6116,22665761600,English
6117,30405675064,English
6118,22904123465,English
6119,30144698228,English
6120,196947339,English
6121,30699606970,English
6122,132528312,English
6123,22480145369,English
6124,22419211349,English
6125,30748203188,English
6126,30718295636,English
6127,30641149260,English
6128,22870032921,English
6129,30118495082,English
6130,22535154883,English
6131,16519215375,English
6132,30574900061,English
6133,30707529194,English
6134,30739675355,English
6135,30496668343,English
6136,30745957459,English
6137,30665864208,English
6138,30605947373,English
6139,30266985115,English
6140,30509871120,English
6141,30575393334,English
6142,30727746758,English
6143,22606628808,English
6144,30611474137,English
6145,22880742320,English
6146,30383559040,English
6147,10280309706,English
6148,30411722054,English
6149,11120462406,English
6150,30206237053,English
6151,30574897428,English
6152,30728172742,English
6153,30724039456,English
6154,30740315083,English
6155,30500713292,English
6156,30732602244,English
6157,30264898783,English
6158,30713535675,English
6159,22383339294,English
6160,8906304070,English
6161,30605874720,English
6162,30074135525,English
6163,30693485329,English
6164,30597417757,English
6165,30735566072,English
6166,22583024559,English
6167,30727513404,English
6168,17004357492,English
6169,30109967612,English
6170,1041636404,English
6171,19739844464,English
6172,4921229909,English
6173,9908712356,English
6174,30699608802,English
6175,30255357972,English
6176,30552205385,English
6177,30428158741,English
6178,30697384492,English
6179,22794548477,English
6180,18666343630,English
6181,30428569355,English
6182,823826821,English
6183,14419401526,English
6184,30265333369,English
6185,19007299703,English
6186,30428563282,English
6187,30740452289,English
6188,22420043519,English
6189,30703433242,English
6190,19027441736,English
6191,19929505327,English
6192,30548632987,English
6193,30662650258,English
6194,30627514022,English
6195,30282664472,English
6196,14897164087,English
6197,30699617442,English
6198,30724668005,English
6199,9405402910,English
6200,30587547244,English
6201,30742056816,English
6202,17116525739,English
6203,30694787897,English
6204,30099318418,English
6205,1803134620,English
6206,12613821192,English
6207,897912754,English
6208,30137469448,English
6209,30742124790,English
6210,30292851723,French
6211,30921062,English
6212,30716104159,English
6213,17163604030,English
6214,30735106703,English
6215,30505017946,English
6216,30171875029,English
6217,30717832715,English
6218,308245304,English
6219,20154330115,English
6220,30679109109,English
6221,30669702994,English
6222,30453296424,English
6223,22408996555,English
6224,12917532165,English
6225,30270250286,English
6226,30437600035,English
6227,30708370308,English
6228,30604621377,English
6229,30697612790,English
6230,22330013346,English
6231,30699073360,English
6232,14781990291,English
6233,30737315891,English
6234,22594336606,English
6235,20321053675,English
6236,5758022986,French
6237,7262375300,English
6238,30625459214,English
6239,30137480260,English
6240,30737385430,English
6241,30612829502,English
6242,30267528421,English
6243,30256432945,English
6244,7232799225,English
6245,30140281496,English
6246,7360671663,English
6247,30712864233,English
6248,30137460426,English
6249,16706849542,English
6250,30162467109,English
6251,30623070341,English
6252,30575425822,English
6253,30444236510,English
6254,30723223467,English
6255,1408774154,English
6256,30706429804,English
6257,30554314303,English
6258,13175978449,English
6259,22903806850,English
6260,30271998111,English
6261,22844628306,English
6262,30742135032,English
6263,30322295386,English
6264,30268641284,English
6265,30693829714,English
6266,18310960659,English
6267,30137572921,English
6268,30136295921,English
6269,30271428623,English
6270,15173959176,English
6271,30643948175,English
6272,21660993446,English
6273,14461325310,English
6274,30711698104,English
6275,30492407529,English
6276,5467323009,English
6277,30137473208,English
6278,30712847588,English
6279,30606809364,English
6280,30607766643,English
6281,9308934845,English
6282,11307797148,English
6283,30405396618,English
6284,821217069,English
6285,30722342801,English
6286,17289920046,English
6287,30275624548,English
6288,30137476932,English
6289,30414931671,English
6290,1128435369,English
6291,22901180292,English
6292,30664104772,English
6293,30449799389,English
6294,17988219912,English
6295,693244008,English
6296,30737760794,English
6297,30138201394,English
6298,30691007998,English
6299,30650024063,English
6300,30577379569,English
6301,19060939963,English
6302,30746252311,English
6303,1362280519,English
6304,9168474997,English
6305,5064367115,English
6306,995951978,English
6307,30749479835,English
6308,30463158231,English
6309,30499931391,English
6310,22555058233,English
6311,30590967751,English
6312,30740400097,English
6313,30614265669,English
6314,1304500422,English
6315,30407648464,English
6316,30372419023,English
6317,30614520696,English
6318,30428582338,English
6319,30282659286,English
6320,30419529984,English
6321,22413534568,English
6322,30737163908,English
6323,30453995359,English
6324,30137478753,English
6325,22859118723,English
6326,14345160123,English
6327,30733254612,English
6328,9259715162,English
6329,11120462409,English
6330,22880385894,English
6331,30522755977,English
6332,30689350932,English
6333,30617398212,English
6334,30668224116,English
6335,30240259818,English
6336,30687553204,English
6337,30606888542,English
6338,8770350770,English
6339,30287693907,English
6340,249091258,English
6341,30266293124,English
6342,30595766956,English
6343,22571528217,English
6344,30137524700,English
6345,30282658890,English
6346,30464051307,English
6347,30585347721,English
6348,3230268197,English
6349,30616217359,English
6350,30745158504,English
6351,30508713210,English
6352,30686147481,English
6353,30733547355,English
6354,2852738685,English
6355,30424257484,English
6356,30696792698,English
6357,30733147845,English
6358,17744136306,English
6359,30324756205,English
6360,30391925830,English
6361,30693201042,English
6362,30303040859,English
6363,30743556391,English
6364,22924800885,English
6365,30371501380,English
6366,30269449281,English
6367,30082303170,English
6368,76653800,English
6369,1174435693,English
6370,30739743409,English
6371,30295952701,English
6372,8942622939,English
6373,30570011962,English
6374,30661453910,English
6375,30589393523,English
6376,975731939,English
6377,11254999557,English
6378,18644421843,English
6379,30438906834,English
6380,30697837428,English
6381,30691993712,English
6382,30587634545,English
6383,30697485938,English
6384,30377316722,English
6385,1071473868,English
6386,5467365175,English
6387,30575352944,English
6388,30471161509,English
6389,30747389124,English
6390,30451825317,English
6391,30699070163,English
6392,30615969322,English
6393,11083519703,English
6394,30699307001,English
6395,30737435625,English
6396,30339328685,English
6397,30748246559,English
6398,30184093403,English
6399,30737874872,English
6400,30710533240,English
6401,22408997126,English
6402,30445042201,English
6403,20722172216,English
6404,30358789301,English
6405,30702935530,English
6406,21525839424,English
6407,30628142217,English
6408,30441746897,English
6409,30585203150,English
6410,18977884101,English
6411,22408970116,English
6412,22707166985,English
6413,22765278864,English
6414,16323959286,English
6415,30651594174,English
6416,12392232895,English
6417,30035770233,English
6418,30655702234,English
6419,30735279975,English
6420,20399170187,English
6421,30563797575,English
6422,30717741992,English
6423,500778315,English
6424,2576484389,English
6425,22535152806,English
6426,9742411001,English
6427,22404108945,English
6428,30698770246,English
6429,30691186562,English
6430,8683839162,English
6431,30733502362,English
6432,30239615589,English
6433,30310721089,English
6434,30275771191,English
6435,30716746941,English
6436,30174069054,English
6437,30743710927,English
6438,22901331884,English
6439,22641192050,English
6440,30577464767,English
6441,30744595203,English
6442,30616205458,English
6443,30260059864,English
6444,1036123931,English
6445,30568590703,English
6446,30717321361,English
6447,30334124235,English
6448,30738069511,English
6449,1362660776,English
6450,30613215778,English
6451,30692730592,English
6452,93651687,English
6453,30534613598,English
6454,30697830029,English
6455,74267172,English
6456,22533413916,English
6457,30597690445,English
6458,30700168003,English
6459,30642318602,English
6460,30492630935,English
6461,30697800841,English
6462,30738417648,English
6463,75326809,English
6464,9309448195,English
6465,3017673348,English
6466,30506714314,English
6467,30699378477,English
6468,30491727453,English
6469,30669697251,English
6470,30490800249,English
6471,19675227218,English
6472,30588750974,English
6473,30282661522,English
6474,11665918956,English
6475,30649384871,English
6476,30722952502,English
6477,30664633613,English
6478,30744569549,English
6479,30707750402,English
6480,30620229292,English
6481,30436794983,English
6482,30520589617,English
6483,30697384429,English
6484,30733870358,English
6485,10335068515,English
6486,30321521903,English
6487,16871413041,French
6488,22732607947,English
6489,30253512829,English
6490,19497620906,English
6491,30465801773,English
6492,30737427652,English
6493,30430889618,English
6494,30520535915,English
6495,30665755067,English
6496,30712761028,English
6497,30568474638,English
6498,1047913592,English
6499,30727537904,English
6500,22513679909,English
6501,30631180641,English
6502,30744348359,English
6503,30616481492,English
6504,30526590236,English
6505,30586058691,English
6506,30428642389,English
6507,619688794,English
6508,30739858827,English
6509,30739748731,English
6510,30739297260,English
6511,30742129215,English
6512,30647738240,English
6513,30746863131,English
6514,22427974563,English
6515,259427130,English
6516,30354833649,English
6517,30505778255,English
6518,30619589297,English
6519,30601411809,English
6520,30738242830,English
6521,30621181506,French
6522,30137484919,English
6523,30267626863,English
6524,30551329925,English
6525,30336816114,English
6526,30744101299,English
6527,8186553039,English
6528,18808047026,English
6529,30741499731,English
6530,30137482103,English
6531,30489049968,English
6532,30206946760,English
6533,30336560867,English
6534,30137484012,English
6535,30315259207,English
6536,30696005079,English
6537,22882317304,English
6538,724618007,English
6539,30692035694,English
6540,30656359668,English
6541,30062567193,English
6542,30686546984,English
6543,12791164471,English
6544,30272461260,English
6545,30577383565,English
6546,30706813660,English
6547,22911929151,English
6548,30137480257,English
6549,30455988405,English
6550,30427588018,English
6551,30606265973,English
6552,30611848959,English
6553,30172302772,English
6554,30518827784,English
6555,30727992359,English
6556,30738881083,English
6557,30580459480,English
6558,30692995390,English
6559,30509336632,English
6560,30282661769,English
6561,30697808233,English
6562,30738591295,English
6563,30149748215,English
6564,30660094909,English
6565,30734929883,English
6566,30253121372,English
6567,18670593497,English
6568,30623261225,English
6569,30551327216,English
6570,30661976960,English
6571,902321458,English
6572,984502876,English
6573,22618054214,English
6574,30747480451,English
6575,30697357757,English
6576,30384720522,English
6577,30622853167,English
6578,13249478451,English
6579,30265475406,English
6580,30281324589,English
6581,30604957867,English
6582,30568022617,English
6583,3879449256,English
6584,30698749252,English
6585,30605180080,English
6586,30275932043,English
6587,30722955381,English
6588,30665880149,English
6589,30605985924,English
6590,12298373925,English
6591,30266737396,English
6592,71954541,English
6593,1236210195,English
6594,30725198804,English
6595,30648093953,English
6596,30135802086,English
6597,22849166916,English
6598,30665740719,English
6599,2154647721,English
6600,30689108161,English
6601,3547448912,English
6602,30734757909,English
6603,20433011563,German
6604,30573850321,English
6605,30049170918,English
6606,30628475989,English
6607,817963113,English
6608,30693367406,English
6609,30744935566,English
6610,14312204249,English
6611,30606164086,English
6612,1156131012,English
6613,30379673975,English
6614,11221316657,English
6615,30667361012,English
6616,14262942574,English
6617,30279209998,English
6618,30137543972,English
6619,30699499073,English
6620,20732397376,English
6621,30046191457,English
6622,30474560305,English
6623,30733143808,English
6624,30656992403,English
6625,5467327675,English
6626,8148501479,English
6627,12453336010,English
6628,30294282982,English
6629,30726544255,English
6630,30735256560,English
6631,12569960633,English
6632,30575348521,English
6633,22398882985,English
6634,30410507496,English
6635,13686906972,English
6636,30265368419,English
6637,30748859563,English
6638,30698916980,English
6639,30697821642,English
6640,30583390236,English
6641,30693610099,English
6642,30696559683,English
6643,30451862145,English
6644,30737576537,English
6645,30564354676,English
6646,893249769,English
6647,30601279714,English
6648,898001305,English
6649,1014249481,English
6650,30669021289,English
6651,30551320875,English
6652,8886920656,English
6653,850316676,English
6654,30574222692,English
6655,30611112157,English
6656,30137479612,English
6657,30604897613,English
6658,30137532687,English
6659,30715058953,English
6660,30662352921,English
6661,30739864692,English
6662,6774816150,English
6663,815969151,English
6664,30530747641,English
6665,2212389845,English
6666,30137481208,English
6667,30462406692,English
6668,22585982488,English
6669,30702933653,English
6670,30451406786,English
6671,17371950922,English
6672,30241864143,English
6673,30692945952,English
6674,30472024737,English
6675,22844622472,English
6676,30733249146,English
6677,30738852476,English
6678,30699170978,English
6679,30689742198,English
6680,30740517085,English
6681,20591372091,English
6682,30099036480,English
6683,30519375985,English
6684,30137479616,English
6685,12923717633,English
6686,17309479142,English
6687,30105296320,English
6688,30733508683,English
6689,30617516101,English
6690,16428300969,English
6691,30345939527,English
6692,13942629986,English
6693,30733520949,English
6694,30748874281,English
6695,30301426630,English
6696,8287033198,English
6697,30424869769,English
6698,30217834094,English
6699,30137467649,English
6700,30607995255,English
6701,30589391661,English
6702,30455541753,English
6703,186741428,English
6704,30749501423,English
6705,22737143628,English
6706,30335453204,English
6707,19199525647,English
6708,30704998278,English
6709,429337182,English
6710,30268911142,English
6711,30749710041,English
6712,30575227451,English
6713,30551327230,English
6714,18700775715,English
6715,30739713939,English
6716,30697270008,English
6717,15855587719,English
6718,30137573024,English
6719,30536830771,English
6720,30667374409,English
6721,30668244273,English
6722,30662094145,English
6723,30343892169,English
6724,8155792177,English
6725,587410150,English
6726,30276440488,English
6727,30712475202,English
6728,1256206301,English
6729,30137511905,English
6730,30734884357,English
6731,30699408145,English
6732,10242780695,English
6733,30697616901,English
6734,1026868295,English
6735,12009737882,English
6736,30604964020,English
6737,30749367201,English
6738,30282662778,English
6739,882267978,English
6740,30703590280,English
6741,5852671442,English
6742,30630059468,English
6743,30559387003,English
6744,30325048197,English
6745,30059295880,English
6746,30658535885,English
6747,30162458788,English
6748,30270335382,English
6749,30740175031,English
6750,30720962990,English
6751,30137540346,English
6752,203139294,English
6753,30720937001,English
6754,30601018949,English
6755,30739315285,English
6756,30686154991,English
6757,30699949331,English
6758,13489136959,French
6759,30698281723,English
6760,30606451788,English
6761,30630593604,English
6762,30137544968,English
6763,30573265015,English
6764,30662211120,English
6765,30531024850,English
6766,9314360862,English
6767,30636313044,English
6768,22572119338,English
6769,30366545047,English
6770,8995431339,English
6771,30660114636,English
6772,30443089867,English
6773,30573995131,English
6774,30740734646,English
6775,20223584430,English
6776,20837193306,English
6777,30697973821,English
6778,161605164,English
6779,30596133408,English
6780,20469058220,English
6781,18495574260,English
6782,30744760812,English
6783,104990066,English
6784,30594229749,English
6785,30280312483,English
6786,30714896387,English
6787,30553534052,English
6788,30060666804,English
6789,30456077203,English
6790,10405085600,English
6791,30699541561,English
6792,22505001773,English
6793,30698968816,English
6794,30699070883,English
6795,30631912197,English
6796,30580446203,English
6797,30266692875,English
6798,263925654,English
6799,30019226980,English
6800,30575415228,English
6801,30712646041,English
6802,30218864649,English
6803,30577528316,English
6804,30028168193,English
6805,1314771786,English
6806,30741940449,English
6807,30737360821,English
6808,30642733342,English
6809,30457658350,English
6810,30738928616,English
6811,13200110455,English
6812,30616011517,English
6813,30699211260,English
6814,12154872863,English
6815,6538546034,English
6816,30699373939,English
6817,30081565367,English
6818,30577552780,English
6819,30205455479,English
6820,273259618,English
6821,30733890367,English
6822,30605088460,English
6823,30131091148,English
6824,295444012,English
6825,30726244245,English
6826,30375547013,English
6827,30698204983,English
6828,30582647254,English
6829,18455449,English
6830,30765829938,English
6831,30605395166,English
6832,30592933134,English
6833,30420808807,English
6834,22665761589,English
6835,30592015215,English
6836,30738963168,English
6837,20338166091,English
6838,30373362461,English
6839,30699170986,English
6840,30406064182,English
6841,30510211660,English
6842,30733039263,English
6843,30635444094,English
6844,16116359654,English
6845,30419398771,English
6846,30591661420,English
6847,30310721090,English
6848,30603045542,English
6849,19053423360,English
6850,30192012755,English
6851,30699448725,English
6852,30700120979,English
6853,30451803785,English
6854,30630119614,English
6855,30723046083,English
6856,30621831972,English
6857,25402700,English
6858,30697439186,English
6859,30742712670,English
6860,22903499270,French
6861,30666518042,English
6862,30695593097,English
6863,30006215342,English
6864,30411713552,English
6865,10042376521,English
6866,30655526439,English
6867,30615147334,English
6868,1418092990,English
6869,30164865635,English
6870,17004356569,English
6871,17321033437,English
6872,30748319081,English
6873,16542309530,English
6874,30506896332,English
6875,30733061678,English
6876,30699612419,English
6877,30346436952,English
6878,30720797327,English
6879,30583522693,English
6880,30725401637,English
6881,30320590442,English
6882,30669932742,English
6883,30710720903,English
6884,30687916129,English
6885,22540084126,English
6886,30736838393,English
6887,30272422048,English
6888,30699494847,English
6889,30508896190,English
6890,30061677364,English
6891,22908202766,English
6892,30739468647,English
6893,22428707562,English
6894,16596202671,English
6895,30034188559,English
6896,30598470459,English
6897,17004358135,English
6898,22780723688,English
6899,30706120130,English
6900,22522700240,English
6901,30629506866,English
6902,30268481506,English
6903,30291747387,English
6904,4974553488,English
6905,30139087526,English
6906,30706816484,English
6907,30302322626,English
6908,30717504047,English
6909,30137476836,English
6910,30661340620,English
6911,30561634323,English
6912,30699641289,English
6913,30630656528,English
6914,30734078516,English
6915,30137570440,English
6916,11911277529,English
6917,30509616515,English
6918,30703820512,English
6919,30697840411,English
6920,30651284668,English
6921,30745121743,English
6922,30655386965,English
6923,19007296567,English
6924,30405726267,English
6925,22104386412,English
6926,22822143252,English
6927,30262250233,English
6928,22456432044,English
6929,22467466031,English
6930,30137476832,English
6931,30740633428,English
6932,30569541332,English
6933,30753745335,English
6934,30745598412,English
6935,30144522013,English
6936,30723753511,English
6937,30596693557,English
6938,30735571615,English
6939,30738655203,English
6940,30134116792,English
6941,30687507942,English
6942,30137483090,English
6943,30738360455,English
6944,30738478862,English
6945,30137496346,English
6946,22786085710,English
6947,30211128484,English
6948,30577408248,English
6949,30699920990,English
6950,30254162333,English
6951,30738827389,English
6952,22915441690,English
6953,30699630339,English
6954,30635247143,English
6955,308848486,English
6956,30398746411,English
6957,30697426915,English
6958,300775032,English
6959,30598824321,English
6960,30599387394,English
6961,30623233647,English
6962,30737740101,English
6963,30704504943,English
6964,30739200883,English
6965,30569900299,English
6966,30472463025,English
6967,30031408279,English
6968,375617382,English
6969,30734075639,English
6970,30562924855,English
6971,30282659419,English
6972,30697589680,English
6973,22481136212,English
6974,30699161484,English
6975,30699139656,English
6976,224140372,English
6977,21808783326,English
6978,30652645369,English
6979,30646868355,English
6980,19373730437,English
6981,30494295552,English
6982,30717107101,English
6983,11120462416,English
6984,30128894295,English
6985,30696273875,English
6986,30715181202,English
6987,30709522287,English
6988,30663393412,English
6989,7118763621,English
6990,30698840906,English
6991,30697977197,English
6992,10345263743,English
6993,30606868134,English
6994,276708030,English
6995,30715481741,English
6996,30722530139,English
6997,30584259903,French
6998,30582854817,English
6999,30627401813,English
7000,30739959410,English
7001,30637751913,English
7002,30401563289,English
7003,30706477244,English
7004,30660762082,English
7005,30711757330,English
7006,22505003903,English
7007,30026922200,English
7008,30733373633,English
7009,6774803544,English
7010,30558653642,English
7011,30100159168,English
7012,20001365991,English
7013,30531618504,English
7014,30159792323,English
7015,1002643568,English
7016,30692025893,English
7017,30137479879,English
7018,30411721160,English
7019,30603437276,English
7020,30137521347,English
7021,9527162520,English
7022,30709565036,English
7023,679028930,English
7024,30532492373,English
7025,7699227419,English
7026,30108168474,English
7027,17538808895,English
7028,30735572988,English
7029,30016591715,English
7030,30498535968,English
7031,20653501293,English
7032,30512236564,English
7033,30617472169,English
7034,30731096926,English
7035,30516943107,English
7036,4792327496,English
7037,30265797673,English
7038,10042376518,English
7039,30404653040,English
7040,30605319937,English
7041,30262584020,English
7042,30739778981,English
7043,30690901591,English
7044,30741552830,English
7045,30587528785,English
7046,30460786023,English
7047,30718523269,English
7048,30708349899,English
7049,30150739383,English
7050,30722914811,English
7051,30624802417,English
7052,920917862,English
7053,30692368715,English
7054,14369880067,English
7055,22680949616,English
7056,98082467,English
7057,20959755090,English
7058,30697383994,English
7059,22908341931,English
7060,30282662679,English
7061,17635696542,English
7062,30745589239,English
7063,30533973076,English
7064,30727517996,English
7065,30577508390,English
7066,30611468535,English
7067,204769205,English
7068,30701982687,English
7069,22924898685,English
7070,30749468984,English
7071,30667261121,English
7072,30508725938,English
7073,30037443900,English
7074,22413816039,English
7075,30718105550,English
7076,30551321661,English
7077,30271438695,English
7078,17228039008,English
7079,22696512710,English
7080,30736797534,English
7081,9787942533,English
7082,30648502049,English
7083,30383764742,English
7084,30240236874,English
7085,30518625042,English
7086,22904299318,English
7087,30745033009,English
7088,30738958381,English
7089,30268482460,English
7090,30321519030,English
7091,30625297500,English
7092,30697353196,English
7093,30617944030,English
7094,30608563599,English
7095,1141989696,English
7096,30275136838,English
7097,30524657614,English
7098,30611507936,English
7099,30551324870,English
7100,30266384977,English
7101,30671314134,English
7102,30446364035,English
7103,30717509068,English
7104,30697801108,English
7105,30699366008,English
7106,30139065718,English
7107,30738519553,English
7108,30413178896,English
7109,75161672,English
7110,30647205301,English
7111,30744902947,English
7112,22803262123,English
7113,5484830778,English
7114,22520788137,English
7115,30473332378,English
7116,30746354350,English
7117,22903783851,English
7118,30726874326,English
7119,1072664671,English
7120,408701562,English
7121,1300068323,English
7122,30734533919,English
7123,18033987695,English
7124,22531841501,English
7125,30310717891,English
7126,30522211751,English
7127,22780396348,English
7128,30137472561,English
7129,30568978951,English
7130,30745385820,English
7131,30718106324,English
7132,30728068649,English
7133,1409893345,English
7134,30669026158,English
7135,22522374020,English
7136,30666367225,English
7137,22844619803,English
7138,30697841179,English
7139,30744988095,English
7140,15828219337,English
7141,30499410398,English
7142,30695037929,English
7143,18601263765,English
7144,30598542039,English
7145,30722073130,English
7146,20805023687,English
7147,30370378663,English
7148,30725898203,English
7149,30697814994,English
7150,30661074493,English
7151,30547042755,English
7152,541789791,English
7153,18712190045,English
7154,22592672501,English
7155,30624652093,English
7156,16600501267,English
7157,30450427184,English
7158,30661515150,English
7159,30732804563,English
7160,11665918958,English
7161,30397097914,English
7162,30607905846,English
7163,30525556691,English
7164,30029271136,English
7165,30000462742,English
7166,30334987034,English
7167,22104386413,English
7168,30699587123,English
7169,30631143487,English
7170,30520220127,English
7171,30591295915,English
7172,30746230146,English
7173,30661483384,English
7174,30503787880,English
7175,30430437040,English
7176,4438884574,English
7177,30468585250,English
7178,30743825854,English
7179,30751202232,English
7180,21104668552,English
7181,30651208689,English
7182,13586814399,English
7183,30722660282,English
7184,22605512164,English
7185,30272826588,English
7186,30137578747,English
7187,10087726122,English
7188,22903498782,English
7189,30659660996,English
7190,30315127466,English
7191,30254396505,English
7192,30447583860,English
7193,22871584277,English
7194,30419073024,English
7195,30699484668,English
7196,30617197196,English
7197,30424038351,English
7198,22789556985,English
7199,14895291420,English
7200,30510993750,English
7201,22513634548,English
7202,30717099983,English
7203,20806062326,English
7204,12582942133,English
7205,30739957189,English
7206,30732910693,English
7207,1266713163,French
7208,22513613662,English
7209,286376596,English
7210,30749267379,English
7211,9955339887,English
7212,30625148734,English
7213,2102680070,English
7214,22779211497,English
7215,252703162,English
7216,30220052052,English
7217,16384871098,English
7218,30334569093,English
7219,30745381163,English
7220,30739649293,English
7221,30733318413,English
7222,30742304353,English
7223,22520788139,English
7224,30722936247,English
7225,30270380280,English
7226,30699346959,English
7227,30643323655,English
7228,30381009856,English
7229,30574961230,English
7230,30489328924,English
7231,30109893891,English
7232,30753757743,English
7233,30210927008,English
7234,59118317,English
7235,30738297097,English
7236,30572315554,English
7237,30649330793,English
7238,30740177713,English
7239,8892988065,English
7240,1293154510,English
7241,22476453931,English
7242,22585982484,English
7243,30509899624,English
7244,30720535831,English
7245,13476084502,English
7246,1298543009,English
7247,22877227116,English
7248,30671304729,English
7249,30494439678,English
7250,30588174392,English
7251,30699119098,English
7252,30311135997,English
7253,16142069000,English
7254,30620154151,English
7255,30287845534,English
7256,30688797540,English
7257,30741775330,English
7258,30556622041,English
7259,30080600580,English
7260,30724092202,English
7261,30623237011,English
7262,30619654945,English
7263,30137477801,English
7264,30583418944,English
7265,30580206940,English
7266,30647701238,English
7267,6129360905,English
7268,30704789027,English
7269,30725527839,English
7270,30665982159,English
7271,30739924505,English
7272,30745847906,English
7273,30738596503,English
7274,22877224285,English
7275,30738771236,English
7276,202569880,English
7277,6264532291,English
7278,17486983274,English
7279,30314258310,English
7280,22531235089,English
7281,30630587790,English
7282,8716371607,English
7283,30697794662,English
7284,30627120195,English
7285,22903506889,English
7286,14782000941,English
7287,4438884272,English
7288,30734148087,English
7289,30030806640,English
7290,30342789053,English
7291,30737300860,English
7292,17116493944,German
7293,30699129368,English
7294,30750685083,English
7295,30566930899,English
7296,30464101244,English
7297,81080618,English
7298,22894500209,English
7299,20355654855,English
7300,10300791684,English
7301,30014240939,English
7302,30174750093,English
7303,30708735077,English
7304,13242169837,English
7305,19170875952,English
7306,30516816936,English
7307,30699113667,English
7308,30449352548,English
7309,30699606950,English
7310,30335899039,English
7311,30718699490,English
7312,30737300075,English
7313,30272698108,English
7314,30137484016,English
7315,230905570,English
7316,30452640330,English
7317,30749516841,English
7318,30685244095,English
7319,22786084326,English
7320,22379581174,English
7321,30697609815,English
7322,20080340530,English
7323,30316392176,English
7324,30738927283,English
7325,22620328363,English
7326,22354411436,English
7327,30378379096,English
7328,22619234837,English
7329,30699377533,English
7330,30697565211,English
7331,7515561548,English
7332,30722883913,English
7333,6774817641,English
7334,22520277504,French
