,0
book,JacketCondition
30137568516,NULL
22769487174,NULL
22020197117,NULL
30282666924,NULL
30280130411,NULL
832410435,NULL
30446992613,NULL
30533415918,NULL
22380400197,NULL
30604205443,NULL
30495196404,NULL
30734888081,NULL
2472136841,very good
619688794,NULL
30699600823,NULL
30697810945,NULL
828330343,NULL
30128858842,NULL
21524580039,NULL
30605454533,NULL
30651729029,NULL
30666356668,NULL
30666518042,NULL
30343440325,NULL
30666348889,NULL
30699887720,NULL
30625832160,NULL
30715505949,NULL
30708247986,NULL
22844619803,NULL
22416893436,NULL
30692358574,NULL
30230518210,NULL
30334569093,NULL
30452640330,NULL
20637373744,NULL
30713982352,NULL
30699557762,NULL
30719424125,NULL
22753982091,NULL
162989878,NULL
30617592259,NULL
30697795338,NULL
22412093541,NULL
30692995390,NULL
30655377740,NULL
30278810066,NULL
3230268196,NULL
10236717920,NULL
21495634211,NULL
30652960451,NULL
8080392568,NULL
12606323898,NULL
3209889895,NULL
22619683436,NULL
17296184836,NULL
19997834498,NULL
30197088310,NULL
30666997931,NULL
22426199166,NULL
30114331307,good
30133641348,NULL
30599103123,NULL
30743853192,NULL
30331824529,NULL
30605256010,NULL
30725458755,NULL
30365664481,NULL
30137468216,NULL
30137468217,NULL
30282665250,NULL
30282661522,NULL
30695496382,NULL
30666220920,NULL
30739575571,NULL
30739676793,NULL
11911277529,NULL
10090222862,NULL
2670096001,NULL
30297741791,NULL
13190935085,NULL
96613293,NULL
767170136,NULL
30467346924,NULL
14461313120,NULL
30230203439,NULL
17371948547,NULL
20338166036,NULL
14461320739,NULL
22702895991,NULL
9337632364,NULL
30602338658,NULL
1958318849,NULL
1958318850,NULL
30230205198,NULL
22479709077,NULL
12392232895,NULL
275352524,NULL
30137494439,NULL
14781991503,NULL
30692889483,NULL
30613678291,NULL
30686241918,NULL
30488300938,NULL
14864826507,NULL
30710720903,NULL
4438854578,NULL
30209622653,NULL
30137490707,NULL
122559422,NULL
22575683919,NULL
8667937342,NULL
22582520928,NULL
21053493034,NULL
30697334982,NULL
30699259662,NULL
30575265121,NULL
30618451551,NULL
30694769362,NULL
30688586658,NULL
30594899173,NULL
30412246530,NULL
30699409434,NULL
30697589680,NULL
30750193337,NULL
30747401948,NULL
30697786640,NULL
30699593173,NULL
30227230416,NULL
30493280001,NULL
30211999832,NULL
30744251964,NULL
22598050828,NULL
15453811073,NULL
30716799452,NULL
30666229090,NULL
30607132307,good
22522700518,NULL
22522700517,NULL
30548276029,NULL
22671598269,NULL
30695185847,NULL
30127853508,NULL
30697976951,NULL
30455557752,NULL
30631305067,NULL
30630537430,NULL
30630997831,NULL
30631158587,NULL
30111493491,NULL
30699868796,NULL
30699487840,NULL
30253819485,NULL
30699490843,NULL
30732788433,NULL
30735331071,NULL
30631020748,NULL
30630653927,NULL
30611940114,NULL
30697621355,NULL
30734077625,NULL
30399128298,NULL
30577410149,NULL
30352084871,NULL
30575334844,NULL
30655382521,NULL
30525566479,NULL
30575393334,NULL
22924800885,NULL
30631180641,NULL
30206946760,NULL
30699499073,NULL
30343892169,NULL
30630593604,NULL
30630656528,NULL
30631143487,NULL
30630587790,NULL
30664514078,NULL
30030225436,NULL
30630584380,NULL
30647532895,NULL
30631044908,NULL
30630977600,NULL
30341841626,NULL
30724051396,NULL
30630990066,NULL
30464444231,NULL
30591338258,NULL
30301437943,NULL
30631031010,NULL
30697574702,NULL
30697656860,NULL
30697600854,NULL
30699475230,NULL
30631003908,NULL
30630996029,NULL
30630960707,NULL
30301419874,NULL
30699203575,NULL
30708576020,NULL
30631113178,NULL
30630598036,NULL
18830844732,NULL
22877828723,NULL
30744292233,NULL
22827672570,good
30738823181,NULL
30502736089,NULL
30737329914,NULL
30660746851,NULL
30139025315,NULL
4914325028,NULL
13473864964,NULL
30598704091,NULL
22505126872,NULL
22505003806,NULL
30120580011,NULL
30511444675,NULL
30711997272,NULL
30282662679,NULL
30282669990,NULL
885795753,NULL
4374181139,poor
2052127905,NULL
732859854,NULL
30738967722,NULL
30733350246,NULL
30744480284,NULL
76738359,NULL
20732397376,NULL
973902063,good
11904644829,NULL
8995431339,good
241899954,very good
30352015316,very good
11120462407,NULL
11120462406,NULL
16450862320,good
30662797376,good
22494581703,NULL
11315323276,NULL
30275136838,NULL
30211128484,NULL
30600849408,NULL
30359761004,good
30420936183,NULL
30733579621,NULL
30064427843,NULL
30064429324,NULL
30300356717,NULL
4584148713,NULL
12220754484,NULL
12220754483,NULL
5467358866,NULL
5496144692,NULL
5482095359,NULL
5467442033,NULL
5467386917,NULL
5467441452,NULL
16324278063,NULL
12291014119,NULL
22877227116,NULL
15384015456,NULL
3960492432,NULL
30727703241,NULL
30344598588,NULL
30628143641,NULL
30722883913,NULL
13262589659,NULL
1002048565,NULL
16118374025,NULL
261681624,NULL
30210928493,NULL
30325397508,NULL
30254449152,NULL
22608632971,NULL
30707070577,NULL
18774587783,NULL
30561388582,NULL
30540572430,NULL
30560891705,NULL
30240236874,NULL
2212389845,good
30727955385,NULL
30577538311,NULL
22823074131,NULL
30450427184,NULL
30688899045,NULL
30702960968,NULL
30698903948,NULL
30697857353,NULL
22924841073,NULL
30743822210,NULL
30625632588,NULL
30699438486,NULL
30697621887,NULL
22118940533,NULL
2454295724,NULL
258213710,NULL
30614259462,NULL
988184408,NULL
900530144,NULL
1025548184,NULL
22513656251,NULL
1425230416,NULL
77404867,NULL
30716174416,NULL
30745847906,NULL
30159804034,NULL
30309208681,NULL
8858886409,NULL
20175045909,NULL
6538546034,NULL
1006601866,NULL
8086171188,NULL
30740734646,NULL
22597898993,NULL
30437925839,NULL
30749267379,NULL
1409595508,NULL
22452667956,NULL
16453973034,NULL
823826796,NULL
30632395990,NULL
30320983832,NULL
30685407896,NULL
30580093443,NULL
46718605,NULL
40813675,NULL
30357780594,NULL
30081968584,NULL
22505002886,NULL
30110390901,NULL
30630089657,NULL
30641300922,NULL
30615832236,NULL
30027527767,NULL
30614128247,NULL
30330559769,NULL
30110393609,NULL
30594903194,NULL
22853766982,NULL
22856925071,NULL
30596063841,NULL
30593703524,NULL
22666464225,NULL
10593569298,NULL
30577257996,NULL
30596074153,NULL
30724401122,NULL
30139084963,NULL
30615837958,NULL
30696944235,NULL
30216823599,NULL
30082066503,NULL
22894718504,NULL
30649672965,NULL
30553643926,NULL
20653272603,NULL
18700775720,NULL
20653272604,NULL
30649667477,NULL
30440510499,NULL
632782597,NULL
30505009574,NULL
30451807883,NULL
4388811546,NULL
30581651583,NULL
30616211826,NULL
30707529194,NULL
823826821,NULL
30428563282,NULL
20321053675,NULL
13175978449,NULL
30614265669,NULL
30407648464,NULL
30428582338,NULL
984502876,NULL
1256206301,NULL
22786085710,NULL
30734075639,NULL
22531841501,NULL
30335899039,NULL
30037287169,NULL
30699602522,NULL
30699941723,NULL
30642361161,NULL
30082267307,NULL
30529760610,NULL
30403754740,NULL
30699412507,NULL
8326461715,NULL
30369176851,NULL
30617141415,NULL
30486883639,NULL
30537370140,NULL
30599169771,NULL
30224849260,NULL
30598919636,NULL
22574272512,NULL
30606168294,NULL
30615837970,NULL
30605056004,NULL
30697852209,NULL
22531841502,NULL
17899541609,NULL
30706744876,NULL
30037639204,NULL
30661432158,NULL
30313894558,NULL
30699616254,NULL
22606365090,NULL
22504943895,NULL
17871070369,NULL
30622365267,NULL
30060969020,NULL
30606164164,NULL
22020196047,NULL
30502248550,NULL
14958342120,NULL
30420522408,NULL
30081532129,NULL
30617194086,NULL
30037423670,NULL
30697803510,NULL
30694553523,NULL
20538363315,NULL
22505126581,NULL
22020192669,NULL
22680949616,NULL
17899541608,NULL
30137483087,NULL
30137482099,NULL
30137476840,NULL
30137481202,NULL
30137477795,NULL
30137479601,NULL
30137483089,NULL
30137484913,NULL
30137479597,NULL
30137476835,NULL
30137479603,NULL
30137479593,NULL
30137481196,NULL
30137482104,NULL
30137480260,NULL
30137484919,NULL
30137476836,NULL
30137476832,NULL
30137483090,NULL
30137480259,NULL
30137481192,NULL
30137484915,NULL
30137480254,NULL
30137484020,NULL
30137483082,NULL
30137482098,NULL
30137484920,NULL
30137484914,NULL
30137479598,NULL
30137478746,NULL
30137478745,NULL
30137476839,NULL
30137479600,NULL
30137484007,NULL
30137483088,NULL
30137482095,NULL
30137478751,NULL
30137477796,NULL
30137481201,NULL
4800293611,NULL
5064367118,NULL
22420042428,NULL
30747254267,NULL
22420043329,NULL
5064367117,NULL
5484830767,NULL
5633282540,NULL
4763916831,NULL
22420041180,NULL
13032319533,NULL
22420058358,NULL
22420068816,NULL
462217850,NULL
22420069314,NULL
5064367115,NULL
30698968816,NULL
5484830768,NULL
10075525181,NULL
19179307464,NULL
30295631578,NULL
22420041359,NULL
5484830769,NULL
22660281485,NULL
22505002884,NULL
95933827,NULL
30426606086,NULL
30335454062,NULL
22420058771,NULL
30061677364,NULL
12873660650,NULL
14895281458,NULL
14895281452,NULL
22408985165,NULL
13518434237,NULL
22408985163,NULL
22408985164,NULL
18870861003,NULL
6455009425,NULL
30461979026,NULL
22408979460,NULL
30665138860,NULL
22877227051,NULL
22559207371,NULL
297204242,NULL
2203715682,NULL
30665152208,NULL
30665137887,NULL
22677682146,NULL
22559207355,NULL
30665137886,NULL
59868080,NULL
21910443178,NULL
20804558347,NULL
20760147399,NULL
30509616515,NULL
20760147400,NULL
2845020492,NULL
3876264613,NULL
3876264612,NULL
8761721184,NULL
2845020491,NULL
30747254216,NULL
30669731307,NULL
1205202587,NULL
30282663568,NULL
30666270525,NULL
204769205,NULL
22859119352,NULL
30456077203,NULL
15159625298,NULL
30456071560,NULL
15159625300,NULL
14875257550,NULL
15212889762,good
12059031751,NULL
30095661408,NULL
18712190045,NULL
20805023669,NULL
30444251221,NULL
30508974640,NULL
88327561,NULL
5789909,NULL
22870032921,NULL
22786131867,NULL
4792327496,NULL
30718318090,NULL
30718304854,NULL
30656595127,NULL
30697328697,NULL
30049240809,NULL
30730221953,NULL
30742101855,NULL
30692887045,NULL
30740677926,NULL
30662759031,NULL
30051995250,NULL
30599143993,NULL
30708428180,NULL
30744911138,NULL
30715688250,NULL
30109652188,NULL
30717103239,NULL
30716336339,NULL
30692887948,NULL
30716515588,NULL
30619249859,NULL
30707694275,NULL
30420756694,NULL
30417719154,NULL
12286806950,NULL
30740761306,NULL
30642037697,NULL
30048732560,NULL
30503309448,NULL
30698084739,NULL
30730262018,NULL
30650046593,NULL
30692888939,NULL
30713001361,NULL
30699006677,NULL
30692887048,NULL
30740760373,NULL
30749479282,NULL
30715049953,NULL
30619092788,NULL
30669083911,NULL
30037332943,NULL
30665740719,NULL
30715058953,NULL
30559387003,NULL
30726244245,NULL
30615147334,NULL
30687916129,NULL
30706477244,NULL
30731096926,NULL
30721277687,NULL
30627503942,NULL
30604967437,NULL
30666768890,NULL
30725882521,NULL
30731342242,NULL
30621801350,NULL
30281694975,NULL
30720520013,NULL
30751492362,NULL
30049148182,NULL
30663600191,NULL
30606282706,NULL
30747818113,NULL
30649804224,NULL
30747667701,NULL
30709993838,NULL
30664216573,NULL
30742717411,NULL
30037791034,NULL
30679102454,NULL
30721564311,NULL
30743826637,NULL
30617845903,NULL
30666002299,NULL
30655642066,NULL
30710689543,NULL
30716423664,NULL
30398060747,NULL
30618024719,NULL
30594881202,NULL
30656017677,NULL
30471860012,NULL
30692887046,NULL
12287356064,NULL
30715696777,NULL
30608817854,NULL
30725178929,NULL
30605009313,NULL
30698078705,NULL
22379581174,NULL
30656326826,NULL
30314001950,NULL
30491622150,NULL
30227344693,NULL
2795338710,NULL
14461321723,NULL
14461312619,NULL
22559208238,NULL
22751211936,NULL
22751211940,NULL
30551320880,NULL
22620324936,NULL
22620328193,NULL
22620328373,NULL
30509620097,NULL
9393539240,NULL
30137481206,NULL
21303620300,NULL
9393539241,NULL
30650033577,NULL
30264450895,NULL
22899483069,NULL
30752042137,NULL
30584464273,NULL
30048438698,NULL
16930900445,NULL
22505124632,NULL
30718111523,NULL
30740668863,NULL
30339603406,NULL
22786084357,NULL
30137477799,NULL
30709559862,NULL
30137480255,NULL
30560890476,NULL
18699473879,NULL
30137480256,NULL
30566492781,NULL
30059052774,NULL
30368911828,NULL
22531841496,NULL
30728740137,NULL
30091810829,NULL
30635706238,NULL
22856925082,NULL
12298373926,NULL
30645400366,NULL
30604029158,NULL
30609886494,NULL
30626627965,NULL
30662079143,NULL
30695686609,NULL
30549993619,NULL
30535418884,NULL
22786084361,NULL
30089549105,NULL
30552853561,NULL
30137484010,NULL
30509619131,NULL
30719786807,NULL
30137484009,NULL
22487865196,NULL
30137479610,NULL
30028661133,NULL
30520217797,NULL
984123357,NULL
30584458459,NULL
30403758442,NULL
30699620626,NULL
932020316,NULL
30601406614,NULL
30134711326,NULL
30727590328,NULL
22505276004,NULL
30137476844,NULL
30503916334,NULL
206691317,NULL
30599123998,NULL
30509617299,NULL
30641990094,NULL
30697824549,NULL
30278725982,NULL
30137481205,NULL
30488094815,NULL
30137479609,NULL
30666043834,NULL
12923712092,NULL
4576208257,NULL
22520444881,NULL
30700594766,NULL
30695689156,NULL
22531841499,NULL
984123363,NULL
30137483097,NULL
30219987608,NULL
11653165607,NULL
14419401526,NULL
30577379569,NULL
30424257484,NULL
8942622939,NULL
30589393523,NULL
30239615589,NULL
12298373925,NULL
30137479612,NULL
30137481208,NULL
30617472169,NULL
30699587123,NULL
30381009856,NULL
30137477801,NULL
22786084326,NULL
30316392176,NULL
1040848197,NULL
30137476843,NULL
3242361319,NULL
30725881362,NULL
30135254805,NULL
30592405868,NULL
12923692646,NULL
30615837995,NULL
30509622022,NULL
1159562664,NULL
30137476841,NULL
30137484013,NULL
30563768039,NULL
22599912075,NULL
22786084362,NULL
30601479379,NULL
30695690042,NULL
30475186111,NULL
30137482106,NULL
30629941750,NULL
30331380144,NULL
30137484926,NULL
30419768079,NULL
22499056791,NULL
30137482107,NULL
30137479614,NULL
871922545,NULL
30137478759,NULL
30615888689,NULL
30137476847,NULL
30137484925,NULL
30509619179,NULL
30137477800,NULL
30137480265,NULL
30623130200,NULL
30713157990,NULL
30585112698,NULL
30264452580,NULL
30692810699,NULL
30598757801,NULL
30695688352,NULL
22531841498,NULL
15571704227,NULL
30711738584,NULL
30683702793,NULL
30699871702,NULL
30601407189,NULL
30509610735,NULL
30403757378,NULL
30731116522,NULL
30137479615,NULL
30601411955,NULL
4271573849,NULL
15571672876,NULL
30652656541,NULL
30694501815,NULL
30604164333,NULL
30137477798,NULL
30137481207,NULL
30665650075,NULL
30302321478,NULL
30640185476,NULL
59323711,NULL
30620231995,NULL
22448604992,NULL
22505124663,NULL
12154872863,NULL
30582859116,NULL
20724546985,NULL
6774802303,NULL
22408987861,NULL
30575351513,NULL
22844626657,NULL
30666271560,NULL
30699619569,NULL
20520790080,NULL
30697823676,NULL
19946029573,NULL
30577556633,NULL
30718510165,NULL
30304411837,NULL
30574047917,NULL
22787667822,NULL
2808967626,NULL
30625406988,NULL
22450899835,NULL
22892819876,NULL
17030064520,NULL
22494388257,NULL
1157180366,NULL
1314771786,NULL
30625522920,NULL
2455157527,NULL
1157181329,NULL
808461985,NULL
30691287805,NULL
30723362175,NULL
731552263,NULL
30335454061,NULL
30335456014,NULL
30335453204,NULL
30335456922,NULL
30723181985,NULL
6928086771,NULL
22575766169,NULL
22575766170,NULL
30749013169,NULL
30121749413,NULL
30084533406,NULL
3942794262,NULL
30735397395,NULL
22900738198,NULL
30741082009,NULL
30740400097,NULL
30712987102,NULL
30744768309,NULL
30731122038,NULL
30335029127,NULL
12736795864,NULL
30466490955,NULL
30617460111,NULL
30443169127,NULL
30601408208,NULL
30723059319,NULL
30313008476,NULL
22905324356,NULL
30711693763,NULL
30695690043,NULL
30615836171,NULL
30134548383,NULL
30539274284,NULL
30695691023,NULL
22540679446,NULL
30037302917,NULL
2660202863,NULL
22420068815,NULL
30519375985,NULL
30605395166,NULL
30451803785,NULL
30646868355,NULL
30509899624,NULL
30140097199,NULL
30413221832,NULL
30699611545,NULL
30366598500,NULL
22408987862,NULL
30697811862,NULL
30456890470,NULL
30619622974,NULL
30594405074,NULL
30699163602,NULL
30451842146,NULL
22408996540,NULL
30711697475,NULL
30687472085,NULL
30749489188,NULL
30697829097,NULL
30647053255,NULL
22680042894,NULL
30513949925,NULL
8983162721,NULL
30718682962,NULL
30697826025,NULL
30699158769,NULL
18885373319,NULL
621772660,NULL
30556879850,NULL
20019488476,NULL
30635997760,NULL
30647205301,NULL
19277666190,NULL
2992155501,NULL
1158811404,NULL
2992155379,NULL
9693326998,NULL
937523538,NULL
30695691930,NULL
30625409959,NULL
30553534052,NULL
30398746411,NULL
30741576149,NULL
30667313762,NULL
30705302826,NULL
17004357813,NULL
16594898283,NULL
22494347715,NULL
30253121372,NULL
30696392383,NULL
5467347098,NULL
5642072649,NULL
10042376520,NULL
5467323428,NULL
30310711884,NULL
5467323009,NULL
10042376521,NULL
5467409062,NULL
5642072658,NULL
10042376519,NULL
30310716705,NULL
5467333100,NULL
5467442034,NULL
12220754485,NULL
22552654860,NULL
30310711885,NULL
10042376522,NULL
30609313011,NULL
1453394590,NULL
3267433599,NULL
29391816,NULL
30611940223,NULL
94519861,NULL
226751724,NULL
15005323097,NULL
10236871331,NULL
2624672734,NULL
11380859023,NULL
30530870266,NULL
16933703021,good
16957502267,good
30000214918,good
30001186195,NULL
30711354832,NULL
14043565955,NULL
1128435369,NULL
10087726122,NULL
5370188045,NULL
30352956107,NULL
11253297025,NULL
22833278790,NULL
11951132699,NULL
8230497387,NULL
8230497388,NULL
8230497389,NULL
3876264609,NULL
3876264608,NULL
6517942901,NULL
18968066,NULL
22630856527,NULL
30622133064,NULL
22520277504,NULL
21812617125,NULL
597753487,NULL
1296902590,NULL
19739115009,NULL
30699891618,NULL
1197960674,NULL
25845949,NULL
22868404411,NULL
22533413916,NULL
12092967911,good
22896984656,NULL
30733533960,NULL
15997465651,NULL
30035584066,NULL
21580229946,NULL
30183179393,NULL
30452707454,NULL
30699045077,NULL
30697554020,NULL
30699040218,NULL
22882317304,NULL
30699129368,NULL
30699401394,NULL
30747659266,NULL
30699133111,NULL
30282664554,NULL
30282667244,NULL
30745033009,NULL
16643174395,NULL
21555533335,NULL
30714488513,NULL
30697613068,NULL
30712485485,NULL
30697548961,NULL
30414931671,NULL
30699472458,NULL
30699465836,NULL
30699141710,NULL
30422383757,NULL
30021467103,NULL
30599395639,NULL
30599410969,NULL
30697599138,NULL
30328252406,NULL
30699053797,NULL
30718888572,NULL
30462043006,NULL
30697688287,NULL
30575325266,NULL
30724876038,NULL
30699057703,NULL
30699399217,NULL
30697688310,NULL
30463158231,NULL
30699139656,NULL
30697565211,NULL
30247851299,NULL
30699505558,NULL
30699152078,NULL
30715433272,NULL
30699380715,NULL
30692377212,NULL
30176807365,NULL
30505389765,NULL
30625216345,NULL
30108168474,NULL
30699890325,NULL
30697515341,NULL
30748855035,NULL
30717018925,NULL
30699377533,NULL
30584370675,NULL
30727508939,NULL
30496214371,NULL
30548120455,NULL
30037431563,NULL
30707771942,NULL
30642036455,NULL
30711868360,NULL
30745083947,NULL
30745475192,NULL
30723785682,NULL
30542286241,NULL
30610641221,NULL
30593273096,NULL
30722000377,NULL
30700120979,NULL
30715181202,NULL
30731733602,NULL
30573474236,NULL
30080206348,NULL
30617712994,NULL
30406226049,NULL
30745538620,NULL
30666611403,NULL
30641704150,NULL
30042300658,NULL
30712851688,NULL
30566395557,NULL
30669677244,NULL
30694387073,NULL
30742721713,NULL
30632210351,NULL
30662621905,NULL
30120915052,NULL
30652693117,NULL
15774458757,NULL
30743790009,NULL
30253522530,fair
30262576954,NULL
30651692534,NULL
30687917077,NULL
30597670264,NULL
30712203683,NULL
30608552149,NULL
30687913254,NULL
30731354559,NULL
30575348521,NULL
22833668544,NULL
30575431821,NULL
30358789301,NULL
30748664923,NULL
30549948758,NULL
30616206782,NULL
30577486697,NULL
30625413238,NULL
30744645911,NULL
30669617971,NULL
30584727977,NULL
30731101074,NULL
30618397199,NULL
30358759255,NULL
30613803224,NULL
30648480553,NULL
19170875952,fair
13014231138,NULL
30514118018,NULL
30525565681,NULL
30712370758,NULL
30734749119,NULL
30625132961,NULL
1017781630,very good
30398768741,NULL
30744401395,NULL
30722940027,NULL
30611244041,NULL
30611222010,NULL
30740018960,NULL
30734778612,NULL
30739224261,NULL
30739129531,NULL
30538798936,NULL
30740142994,NULL
30738745125,NULL
30749359521,NULL
30424541099,NULL
30067575966,NULL
30738548278,NULL
30733462741,NULL
30739837466,NULL
30742103088,NULL
30739613488,NULL
30739023788,NULL
30733304234,NULL
30733886837,NULL
30740281702,NULL
30586058691,NULL
30671474755,NULL
30137516732,NULL
30606144130,NULL
30716950307,NULL
30709990969,NULL
30657419882,NULL
30732706867,NULL
30659099425,NULL
30651453974,NULL
30715441087,NULL
22779262465,NULL
30000172779,fair
30282667972,fair
30345446183,NULL
30745124005,NULL
30635247144,NULL
30137470811,NULL
30699890805,NULL
30557482794,NULL
30366598171,poor
30699009697,NULL
30344282644,NULL
30581419255,NULL
30708375433,NULL
10345268137,good
30288841057,NULL
30605745683,NULL
30137479611,NULL
30282317253,NULL
30697354738,NULL
30744404124,NULL
30635247143,NULL
10345263743,good
276708030,NULL
30037443900,NULL
30605748129,NULL
30651818808,NULL
21007442245,very good
30725469449,NULL
30137480264,NULL
30137470437,NULL
1392905679,very good
30037531689,NULL
30591479801,NULL
30635996735,NULL
22926440057,NULL
1367851103,NULL
30635250048,NULL
30609186350,NULL
30650045070,NULL
30533302473,NULL
30532009766,NULL
30368696281,NULL
12102352082,good
30429723787,NULL
30727245265,NULL
30619217674,NULL
30659660432,NULL
30704504943,NULL
30183878003,NULL
30714160787,NULL
30741020854,NULL
30596055090,NULL
30744835774,NULL
121220168,NULL
10345263742,good
12815278090,NULL
22850529037,very good
22852760982,NULL
30239529939,NULL
30699277168,NULL
30697347816,NULL
30722342801,NULL
30516936449,very good
30357684266,fair
4514284558,good
30745837693,NULL
30276721609,NULL
9740283168,very good
30697782716,NULL
928649763,NULL
327939150,very good
30165734233,good
30580457755,NULL
30395050949,NULL
30731130732,NULL
30749412238,NULL
202545686,very good
30443444031,NULL
30051210673,NULL
30727145647,NULL
30320590442,NULL
30311010244,NULL
15384054727,NULL
30739812948,NULL
30734403222,NULL
30563827866,NULL
30724668005,very good
30644538104,NULL
22779228164,NULL
30212260117,NULL
18495574260,NULL
9964118234,very good
3001480206,good
22513683675,NULL
1038934643,NULL
167542746,good
1245833238,NULL
96728547,NULL
4285032067,NULL
8148501479,very good
96728543,NULL
19559446,NULL
30727273039,NULL
30256432945,NULL
30574961230,NULL
30137477279,NULL
30359715131,NULL
30688425007,NULL
21008789909,NULL
5323396518,NULL
30486049628,NULL
12736460230,NULL
840743258,NULL
3367383210,NULL
30380164628,good
6621191428,NULL
30292851723,NULL
22421905256,NULL
22412093560,NULL
11941360,NULL
773216652,NULL
30728102403,NULL
30353333565,NULL
1752765559,good
29948319,NULL
806675088,NULL
1413453361,NULL
248100776,NULL
30577519075,NULL
30652067418,NULL
30686232758,NULL
30699305106,NULL
30687961273,NULL
30734501872,NULL
30714902240,NULL
30571389945,NULL
30687807982,NULL
30711577499,NULL
30612308762,NULL
30219324066,NULL
30687840922,NULL
30663647828,NULL
30618449371,NULL
30699107842,NULL
30427437327,NULL
30722925006,NULL
30698073958,NULL
22903762228,NULL
30722054778,NULL
30644182427,NULL
30697385590,NULL
22899601986,NULL
30742721254,NULL
30726243328,NULL
30657037242,NULL
30699300574,NULL
30753139562,NULL
8942623395,NULL
22256856990,NULL
30430422077,NULL
30748470616,NULL
30043819116,NULL
30699303224,NULL
30618902668,NULL
30666949187,NULL
30721450164,NULL
30699302356,NULL
30741772694,NULL
30454135628,NULL
30299606012,NULL
30697402055,NULL
30687839832,NULL
30632416822,NULL
30516890034,NULL
30021912958,NULL
30651406824,NULL
30617377986,NULL
30641846262,NULL
6327898888,NULL
30000193057,NULL
30748476954,NULL
30697419880,NULL
30698787562,NULL
30574566188,NULL
30473755972,NULL
30489524149,NULL
30720387526,NULL
30213079270,NULL
30347680405,NULL
22384869301,NULL
30751488881,NULL
30764766685,NULL
30704990085,NULL
30447601404,NULL
30735472234,NULL
30697421751,NULL
30355552620,NULL
30741776105,NULL
30698768110,NULL
30573345974,NULL
21701202074,NULL
30443532237,NULL
30577482361,NULL
30193650444,NULL
30750383325,NULL
30333341024,NULL
30716047692,NULL
30699018563,NULL
30698784588,NULL
30502244286,NULL
30728739939,NULL
30686355495,NULL
30613869746,NULL
30044252798,NULL
30575311434,NULL
30606068023,NULL
30687945235,NULL
30741585998,NULL
30408503574,NULL
30471151533,NULL
30698847839,NULL
30706590179,NULL
30736974615,NULL
30726810307,NULL
30725943235,NULL
30413755314,NULL
30698722525,NULL
30745362638,NULL
30241829940,NULL
30724605889,NULL
30704848506,NULL
30238717923,NULL
30744721844,NULL
30414561354,NULL
30745138508,NULL
11793082184,NULL
22907946926,NULL
30697389889,NULL
780275740,good
30516883197,NULL
30728388487,NULL
30741577088,NULL
30171639844,NULL
30750074199,NULL
30704447959,NULL
30740583643,NULL
30695825787,NULL
30700280176,NULL
30523181342,NULL
30467391650,NULL
30728447500,NULL
30748181082,NULL
30699112642,NULL
30575900337,NULL
30618421863,NULL
30636811003,NULL
30309886416,NULL
30662763724,NULL
30516887543,NULL
30223377272,NULL
30697421769,NULL
30726316424,NULL
30142516001,NULL
30577537211,NULL
30747906642,NULL
30715057085,NULL
30699300577,NULL
30732142294,NULL
30686227122,NULL
30718703155,NULL
30636810106,NULL
30750067864,NULL
30434442316,NULL
30575299748,NULL
14137871338,NULL
30510365285,NULL
30410185005,NULL
30717246843,NULL
30226960614,NULL
30413751772,NULL
22924518211,NULL
30746363988,NULL
30211131706,NULL
30577385092,NULL
30745585854,NULL
30644602090,NULL
30695786562,NULL
30463167960,NULL
30741570673,NULL
30322662028,NULL
30553576333,NULL
30699183193,NULL
30118495082,NULL
30574897428,NULL
17163604030,NULL
22903806850,NULL
30492407529,NULL
30449799389,NULL
30687553204,NULL
30471161509,NULL
30699307001,NULL
30520535915,NULL
30505778255,NULL
30577383565,NULL
30698916980,NULL
30451406786,NULL
30668244273,NULL
30720962990,NULL
30636313044,NULL
22505001773,NULL
30575415228,NULL
30742712670,NULL
30723753511,NULL
30735571615,NULL
30697426915,NULL
30472463025,NULL
30109893891,NULL
30619654945,NULL
30455491852,NULL
30698907226,NULL
30697390905,NULL
30141801216,NULL
30698043799,NULL
30345717147,NULL
30588787737,NULL
30699113311,NULL
30415001340,NULL
30577514354,NULL
30697385886,NULL
30660800011,NULL
30454825667,NULL
30706697520,NULL
30724220521,NULL
30574901440,NULL
30494989216,NULL
30141234695,NULL
30688634539,NULL
30652063616,NULL
30019554726,NULL
22445730235,NULL
30720300158,NULL
30414474133,NULL
30724512457,NULL
22766035764,NULL
30699111694,NULL
30742166489,NULL
30566790787,NULL
30574565692,NULL
22522031318,NULL
30699298604,NULL
30606087970,NULL
30724512552,NULL
30736918900,NULL
30423413037,NULL
30686853429,NULL
30699109710,NULL
30734188397,NULL
30699115970,NULL
30427437325,NULL
30650042590,NULL
4567263236,NULL
30636236133,NULL
30726859980,NULL
30409624806,NULL
22675427023,NULL
30746913987,NULL
30720303539,NULL
30423374169,NULL
30698093142,NULL
30697403979,NULL
30563327584,NULL
30752535474,NULL
30750360673,NULL
30731314786,NULL
30718702228,NULL
30748350269,NULL
30124264894,NULL
30749515977,NULL
22596070641,NULL
30719915535,NULL
30510625830,NULL
30561631558,NULL
30687932142,NULL
30549675916,NULL
30584717069,NULL
30575903228,NULL
30513501092,NULL
30407385469,NULL
30724501632,NULL
30575015104,NULL
22899486496,NULL
30181720845,NULL
30686227547,NULL
