book,language
30628663840,0
30323050357,0
30422404972,0
30604418718,0
30722632343,0
30698789434,0
12595774363,0
12799998270,0
30749412238,0
5635577810,0
9477585662,1
30720814540,0
12901433666,0
30689144768,0
22381562254,0
30728102403,3
30109403164,0
30651732514,0
11488336858,0
30603857613,0
30737913493,0
22759302953,0
30261350207,0
157218794,0
30422376277,0
10997521734,0
30641990164,0
1236548815,0
30740059404,0
12056998540,0
22900738198,0
30111493491,0
30742534112,0
30684134724,0
30230518210,0
30614128247,0
12736795864,0
30342961175,0
30762259774,0
22846008017,0
11883869079,0
30137459752,0
30528876994,2
21975745554,0
30619972103,0
30607542797,0
30230203439,0
30699255356,0
14461303775,0
30753148046,0
1171065231,0
30651406824,2
1128066401,0
30137484911,0
30697784165,0
21495634211,0
30752321497,0
30699591144,0
22557661397,0
30699614797,0
21008789909,0
30086721247,0
1005238428,0
30699355829,0
30655650559,0
30575356497,0
1116721741,0
30137494432,0
30732848686,0
30627111052,0
30113312455,0
30747254216,0
30330418502,0
30326152612,0
30664413569,0
30137480256,0
30745045120,0
30566492781,0
226751724,0
30617377986,0
30697786640,0
30599987689,0
30644604902,0
30750310840,0
30679249211,0
30059052774,0
30511887953,0
14914486319,0
22575683919,0
30292993144,1
6270823381,0
30731349001,0
927977128,0
30082670605,0
30239916178,0
30348963012,0
30664854064,0
30227491027,0
22864006454,0
30137537846,0
30697842653,0
30698893588,0
30635514413,0
30617473765,0
30744412900,0
30275773208,0
30703866098,0
30636310855,0
16671755573,0
30368911828,0
22701889744,0
500996707,0
22572746414,0
30652642578,0
30604433790,0
30697298617,0
30268654707,0
30712476245,0
30508635548,0
30697373860,0
30628441039,0
30727102857,0
30615985386,0
3267433599,0
30240240644,0
30277263399,0
30364940708,0
30268850198,0
30514898082,0
15915791166,0
14943013837,0
3104956734,0
11627945647,0
65621722,0
22877227051,0
19084570461,0
30625924481,0
3104411390,0
30264943561,0
30554180419,0
30137542038,0
30705456122,0
30605795175,0
30699600823,0
30242206666,0
30666270525,0
30699172792,0
30737721593,0
30733579621,0
30525605259,0
30370358007,0
30738591882,0
30641846262,0
30727213508,0
22531841496,0
30699645287,0
30701814197,0
30664816186,0
30378488958,0
30603639439,0
13761174398,0
20978234399,0
30317331158,0
30062566676,0
30253519115,0
6327898888,0
30420754664,0
30652085662,0
30137470811,0
13036750433,0
30712986298,0
30699645135,0
30713826410,0
30334573043,0
17720022583,0
30270626434,0
30737563275,0
30551324254,0
22802203124,0
30739057414,0
847181155,0
30737324533,0
12923702541,0
30330559769,0
30737082280,0
30648945658,0
865301163,0
30081654624,0
30612059029,0
30000193057,0
30282668050,0
30726569271,0
7194719052,0
30748476954,0
22833278790,0
30725526272,0
30040430160,0
30618451551,0
30699890805,0
10300781348,0
30607491792,0
30448824823,0
22539793875,0
30268504916,0
30737910957,0
12815278090,0
19606290662,0
10431595775,0
22880059861,0
30187950621,0
1856191637,0
30081784286,0
11033829,0
30380733644,0
30312800047,0
30665818150,0
22865038030,0
30412522268,0
30611113189,0
30704942987,0
30738144396,0
30635995724,0
30698088905,0
21553367643,0
30644452203,0
30699363134,0
20132274634,0
30722796175,0
30697499084,0
30588831361,0
30727518070,0
30137474195,0
22844627982,0
22706507231,0
30685561094,0
30407586952,0
30747766351,0
30426939488,0
22413517094,0
30220032706,0
30636759684,1
30551321659,0
30749470123,0
22769487156,0
30724606663,0
30554313503,0
30019245562,0
30737867894,0
30706022753,0
22622882405,0
22536451488,0
254659082,0
30282664473,0
30717143448,0
827315172,0
30694115034,0
30722949481,0
18487241338,0
30723908255,0
20001367556,0
30650026423,0
13262589659,0
30269810290,0
22408985164,0
30365693875,0
22885690427,0
30267387657,0
30599771350,0
5323396518,0
9889725942,0
30667361573,0
30268496893,0
12702053365,0
30728740137,0
30699868796,0
22897196467,0
1139478956,0
30737468947,0
30608408510,0
16956632895,0
30468075339,0
30324002434,0
30699639077,0
1205697635,0
30085240164,1
22507721140,0
14280577405,0
22845873049,0
1022547207,0
30266991068,0
30551320883,0
8736065356,0
30697731852,0
30712280319,0
30513069011,0
30285771091,0
30699602012,0
30346756891,0
30739749613,0
30411721073,0
30604843805,0
17355172590,0
6942100761,0
30699150987,0
30617009218,0
17534296467,0
8881513782,0
30129971385,0
9633256678,0
30606858717,0
17774301360,0
22420025252,0
30664824365,0
30664004602,0
30265142357,0
30548679382,0
30656585161,0
30267286633,0
14226246530,0
30567638790,0
22924841073,0
12256569371,0
30370090423,0
22917411421,0
22618341034,0
22543220215,0
30699229774,0
30744911138,0
30637125545,0
30740422204,0
30625406988,0
22902570164,0
14417685998,0
30612517738,0
30715688250,0
4439321814,0
30137511036,0
30610274592,0
30192872675,0
30718294621,0
224743286,0
30698850608,0
30229358913,0
30110114409,0
30031159229,0
30744396851,0
30734214177,0
30740002399,0
30697419880,0
30738356447,0
30695816524,0
30443408771,0
846020490,0
30091810829,0
30721287868,0
30197520706,0
30020950008,0
18464858902,0
30320730583,0
30669034390,0
104346672,0
30643992597,0
30609890536,0
30452966296,0
30698787562,0
30733449378,0
30575384382,0
22128836884,0
30574566188,0
30328853556,0
30739099498,0
30444346549,0
30449761584,0
30413511991,0
18899541246,0
30635706238,0
22526701840,0
30345051507,0
30577517901,0
30419756606,0
30651521356,0
14325938374,0
30661087379,0
256397212,0
30661429534,0
30604679560,0
18385031911,0
30715054889,0
20607058470,0
30466490955,0
6928086771,0
71951675,0
30109652188,0
18845296080,0
22916674433,0
14889274109,0
30352489039,0
30190752960,0
30699192668,0
30686145728,0
30137490525,0
30687664093,0
30715443473,0
10042376520,0
30712370758,0
30740181875,0
22877343234,0
30686881413,0
30739518914,0
22769487173,0
8691920758,0
30716174416,0
30318986838,0
22908459577,0
54347660,0
30473755972,0
30521955148,0
30741036289,0
10325345522,0
30498273794,0
30435488834,0
11522976400,0
13253717157,0
30711921115,0
11120467007,0
51727652,0
30697264688,0
30738455478,0
804133190,0
30085227243,1
30110393609,0
214566439,0
14781998780,0
8667937342,0
30577410891,0
30746039704,0
30714899388,0
99434603,0
30697852450,0
30139025315,0
12755838430,0
30711841068,0
30447168527,0
30737275526,0
369221706,0
30137482102,0
22883547774,0
22856925082,0
30629493028,0
30525361725,0
30740323054,0
17707785057,0
30711969006,0
30607237037,0
1368864025,0
30575352369,0
30731326426,0
30715038197,0
30326061903,0
616044899,0
22504946651,0
30627664676,0
30137587756,0
14883183390,0
255080720,0
30344056021,0
1285575094,0
30715564100,0
30697818025,0
30717861045,0
30696679224,0
1262141130,0
5520433609,0
30739676793,0
22883614773,0
30489524149,0
22619683436,0
30375185456,0
30137496342,0
2638836678,0
18026369760,0
22786084360,0
30715373943,0
30137569588,0
30739526254,0
5228371536,0
30738745277,0
865303154,0
30733204426,0
30666802895,0
30515915093,0
30699557762,0
30612975218,0
30244348585,0
30441339401,0
30583281088,0
30620982084,0
30738188721,0
30330052626,0
30699172365,0
30698084532,0
22494347715,0
584218320,0
30219512434,0
155975492,0
30669944376,0
30731245606,0
30610978043,0
30556333572,0
30622897053,0
30739971663,0
30719424125,0
30620571785,0
30699766002,0
30301143323,0
22639829216,0
20147901412,0
30551326312,0
30551321660,0
21467959943,0
30686148505,0
30546633806,0
30749492884,0
30642752012,0
5467418592,0
30499955734,0
30697754459,0
30745246226,0
18481393194,4
30271357643,0
30617735453,0
30709322001,0
30621264483,0
30718318329,0
30591018680,0
22560630213,0
30697796525,0
22701875168,0
1190707329,0
30699895061,0
30095600470,0
22754727956,0
18870861003,0
14895281444,0
30003325102,0
30727289379,0
30733559476,0
21763107246,0
22737562154,0
30137477793,0
30719637576,0
21555533323,0
30445834987,0
30510223907,0
18742061600,0
12452887565,0
30746350468,0
30137522520,0
30271032922,0
22555766146,0
9358252757,0
18774587783,0
30686152404,0
30044058176,0
30575177423,0
13242170019,0
30708301686,0
2795338709,0
30368024528,0
30723844985,0
22513683675,0
30744974998,0
30269812970,0
14782003166,0
30725529958,0
30733291433,0
30083816059,0
30664216544,0
22618049166,0
30695880944,0
1240598454,0
22917380061,0
88327561,0
30699478590,0
30646861433,0
19682808577,0
18700796427,0
71946375,0
22499315644,0
30546097649,0
12298373926,0
17398980716,0
30646101060,0
30258329221,0
30301069994,0
30666502790,0
10768942320,0
30642948498,0
30687640451,0
22769487166,0
30666012724,0
30745149163,0
30577527952,0
1181159686,0
30623234546,0
10626139962,0
30717061836,0
30650046060,0
30282664554,0
22734094801,0
21811673296,0
30706819367,0
22581585718,0
853492556,0
30720387526,0
30033145730,0
30556879850,0
30744815152,0
30282662612,0
17976341577,0
30213079270,0
30239865928,0
30035395411,0
30727114485,0
30602341825,0
30736432148,0
942016599,0
19448039442,0
30698998638,0
30097022727,0
30606257554,0
17231156041,0
22308501689,0
10665755109,0
30137592810,0
30697717994,0
21034847088,0
30738870220,0
30347680405,0
30725189779,0
9681990677,0
22494507645,0
21399529992,0
30623260996,0
30733014840,0
30606155856,0
30573257264,0
1274398111,0
30304710366,0
30137478181,0
30669944789,0
15163418190,0
30739633051,0
30388101556,0
30308786944,0
30231194634,0
30699399411,0
30745899569,0
30310721985,0
30762942934,0
30616873620,0
30699300850,0
30667736899,0
15470076869,0
30025720530,0
22867555168,0
30699619569,0
1355147774,0
30679123520,0
1425197655,0
22901391307,0
30739165252,0
30405443822,0
2709164695,0
12310387281,0
30721787458,0
30704879589,0
30697688287,0
30420753824,0
30606745095,0
30189036804,0
30593721203,0
30531690291,0
30748457771,0
22453188668,0
22760802103,0
22384869301,0
30228181891,0
30213077216,0
30404065798,0
22868404411,0
4763916832,0
9684008603,0
30219124771,0
30328672128,0
30599515634,0
30671474755,0
30697647947,0
30717103239,0
30204567419,0
30541515424,0
179316482,0
30716749197,0
4584148713,0
5633282540,0
30467090294,0
15527906473,0
14781991204,0
30575325266,0
30716336339,0
5553529966,0
30691028347,0
30641300466,0
30551320880,0
30698823755,0
30740276026,0
30699139506,0
30689848837,0
30700137178,0
30043098098,0
30303397823,0
30356302375,0
1413453361,0
30554549586,0
7044360182,0
30715433199,0
30738087441,0
30619266501,0
10183513673,0
30747396785,0
30594903194,0
30558461383,0
30049566067,0
30430210460,0
2589692468,0
30739858533,0
30733257336,0
30718682041,0
30738607816,0
30618044067,0
30751488881,0
30520153632,0
30764766685,0
30441754997,0
30697330379,0
30473274146,0
30735363078,0
30420753895,0
9365849236,0
30713482770,0
30720528871,0
30698834435,0
30699111506,0
30717091180,0
30696002284,0
30741216439,0
30217241385,0
1158811404,0
30610767628,0
30588932537,0
30377706671,0
30663658480,0
30137476041,0
30699065352,0
30738247076,0
30557482794,0
30687537405,0
3942794264,0
30699398134,0
30728391063,0
30710507614,0
30137583216,0
30275993503,0
22853766982,0
30625153109,0
30211009479,0
30641194156,0
30354838327,0
30745733592,0
30552857048,0
30686148506,0
30077907144,0
22644693504,0
30442944248,0
30739920940,0
30568328824,0
8106155024,0
30587581680,0
30292341340,0
30733249593,0
30255570788,0
30645400366,0
30581538288,0
30732316184,0
30604706894,0
30699299047,0
22703266203,0
30424357078,0
30575888453,0
17707785056,0
30237339160,0
30428045123,0
30604979717,0
284622706,0
30551091604,2
30735396402,0
8557587798,0
30662281481,0
30499932935,0
900530144,0
30443024296,0
30669731307,0
30428378835,0
30475909522,0
30721602665,0
30692887948,0
30742644720,0
30652960451,0
30328296332,0
30655676803,0
30598210001,0
30272648104,0
30606146288,0
30627532008,0
30690785856,0
30382383293,0
30733865537,0
22402993292,1
7386826221,0
30669913770,0
30352115283,0
30739519522,0
30669677244,0
30137587145,0
30412609752,0
30706825067,0
210090564,0
30615893456,0
30712109827,0
1038934643,0
30656518093,0
30310713848,0
30699487840,0
30601365524,0
925276539,0
30747383657,0
30289735825,0
22844622511,0
4554975104,0
3582833122,0
30532341700,1
30030306233,0
17355172575,0
30717708877,0
30647183032,0
30697851238,0
12635135935,0
30750384119,0
30618063860,0
30697357686,0
30652727595,0
30713532211,0
13133944231,0
30469533303,0
12383527605,0
22621483628,0
30171678367,0
30335454061,0
30704990085,0
30551323570,0
30366598171,0
11740198847,0
30740124131,0
30212007230,0
10888942515,0
5467323428,0
30447601404,0
30282667244,0
30331168753,0
30697807814,0
8230497387,0
30749296866,0
30661900282,0
17271263149,0
30711591479,0
4467401805,0
30718893423,0
367727694,0
30720387666,0
22824993939,0
30709426961,0
30736426629,0
30319781523,0
22828276554,0
3545689081,0
30598704091,0
30720174961,0
5484830786,0
3834792329,0
30739302876,0
30305619886,0
22921303328,0
14964592417,0
30657567651,0
30735472234,0
30699141710,0
30547056209,0
30697421751,0
30648483768,0
30697842342,0
22420065532,0
21017040943,0
30604596121,0
30620553424,0
14781987783,0
30627960022,0
30621270318,0
30137543005,0
30405174658,0
4763916831,0
30325429506,0
30724876038,0
654046371,0
22639995645,0
30692853103,0
30266236297,0
30735521999,0
30524558496,0
30602650504,0
30738711985,0
30604029158,0
900502490,0
30271215540,0
22516153994,0
30609886494,0
1453394590,0
16898443201,0
30710807149,0
30612039891,0
30327415340,0
22000381849,0
30156150676,0
6505706080,0
30357928800,0
30739505968,0
30551329049,0
1324114817,0
30718739086,0
30511444675,0
30737081676,0
16303999,0
30590659329,0
22420041180,0
22516081078,0
30355552620,0
30465399439,4
30739303174,0
17899541608,0
30266447866,0
22816086489,0
22870036437,0
30737967950,0
30699009697,0
30266601564,0
30271365679,0
30725196354,0
30470952103,0
2052127905,0
30505317107,0
30137478758,0
30715977435,0
30278642969,0
22559207371,0
30625159990,0
30702953974,0
22618049226,0
30552008146,0
22413485815,0
30662101778,0
22840422347,0
30405797668,0
30739826036,0
30275666346,0
14461313830,0
30744321563,0
22513526707,0
30582856357,0
19058309992,0
202545686,0
30326968028,0
22751211936,0
30496195625,0
30533308854,0
30137539541,0
30428057072,0
30653044586,0
52767188,0
30537315088,0
30704986795,0
30655279999,0
30560894385,0
30592401889,0
30536491276,0
12735737966,0
30336377998,0
30271295715,0
30137476934,0
30223230212,0
30278150154,0
9393539215,0
30698864165,0
30571399346,0
30730936092,0
853088426,0
16600762180,0
22902124583,0
30739613107,0
30637084999,0
30611716004,0
863170239,1
30645093894,0
30626627965,0
30555544319,0
30699438486,0
30037410486,0
30335972868,0
22856925071,0
30738568437,0
30738823181,0
22399879901,0
30021895636,0
30733418880,0
18253516448,0
5467358866,0
22665761598,0
30662079143,0
22900850447,0
13395770849,0
30737334997,0
30531344693,0
22793211883,0
17774213312,0
30522166692,0
920392712,0
30583277128,0
30738837210,0
30505242095,0
30427242459,0
30695686609,0
30699135549,0
20724546985,0
30666356668,0
30641790277,0
403146240,0
30253819485,0
30137545934,0
22880213346,0
30294623643,0
30685358770,0
30384372549,0
30715507549,0
22416893436,1
22677682139,0
30144563765,0
30276000377,0
533571267,0
11520533421,0
30718645169,0
14077375656,0
30696388821,0
30737075737,0
30189040341,0
30602640224,0
7538934083,0
30741776105,0
20561616842,0
30715297094,0
30737308529,0
22513637553,0
30750371262,0
97143634,0
30250287945,0
1180993472,0
17010862303,0
22914243896,0
22920926345,0
30596063841,0
30656687090,0
5732284408,0
22620328368,0
30609551000,0
30369609049,0
30697381927,0
30549993619,0
30137476391,0
30740260986,0
22751211940,0
30310723081,0
30281104711,0
30697823793,0
30715441087,0
25845949,0
22667217836,0
22626192841,0
30316232065,0
30715058781,0
30367537375,0
30514967728,0
30698768110,0
30669088235,0
30327379137,0
2624672734,0
30722482331,0
30506921161,0
19346640349,0
30277842542,0
22519645494,0
30540052701,0
30699102756,0
30381952318,0
11043698610,0
8731326767,0
30014728347,0
30690847758,0
30159792334,0
30535418884,0
22866667280,0
30034478638,0
6034491856,5
30368858372,0
8326461666,0
30697844853,0
13242169681,0
30733446366,0
22521759448,1
30739801806,0
30453139612,0
30380746571,0
22786084361,0
30704990920,0
30137547976,0
30573345974,0
1007885721,0
30716515588,0
30643988229,0
4514284558,0
30095661408,0
15296155759,0
30137527969,0
30277819063,0
22795812327,0
86460727,0
30321995028,0
30037368036,0
21701202074,0
30615171939,0
30649779804,0
30574707771,0
30717424668,0
30611201867,0
30536013997,0
30743441119,0
5338005399,0
30735270683,0
30372314980,0
30546380157,0
22533323906,0
30578393006,0
22485404296,0
30385103342,0
30697515341,0
30697534928,0
30607499637,0
30137532689,0
30176807365,0
19633740613,0
14680716711,0
30747772922,0
22855584467,0
30037302917,0
761348960,0
30019397510,0
30699138151,0
30195977936,0
30684734139,0
30730801328,0
30575191536,0
30737918783,0
11410712357,0
30230513104,0
3879465545,0
30422383757,0
30640501911,0
30327737189,0
30687704182,0
30731130732,0
30443532237,0
30604797978,0
30691233170,0
30613932909,0
17042952813,0
30696395174,0
30747386750,0
1112113673,0
30458760820,0
30619249859,0
22513649275,0
30384222195,0
93651659,0
30643012111,0
30164618603,0
30606216650,0
30748195359,0
22903509908,0
8941048363,0
30685685251,0
30468644719,0
30473714015,0
22880059852,0
22861779152,0
30089549105,0
13281626940,0
30270688045,0
30310711884,0
22485071012,0
3192622214,0
760373109,0
7293908898,0
30137475090,0
30275646941,0
22575586411,0
30645135859,0
11052011684,0
30507665425,0
30737434328,0
22413833849,0
30321823438,0
30699587921,0
30038231869,0
30688561002,0
30605252361,0
30691655897,0
30702501732,0
720784757,0
30667605975,0
30366615202,0
30594940190,0
30709356645,0
98016620,0
22742908918,0
30593703524,0
30579989150,0
30122565528,0
30620975895,0
22420055204,0
905247349,0
14781999094,0
228467616,0
30031307482,0
22803262044,0
30536378804,0
1394920557,0
30707694275,0
22829833476,0
4403519080,0
20463644523,0
22449391861,0
30210898427,0
30493756208,0
30695961949,0
30656569891,0
6774820850,0
900502483,0
19176555832,0
10816408599,0
30548276029,0
30486049628,0
693211832,0
30686432690,0
30171790511,0
30740667158,0
22666464225,0
30613431280,0
30711223720,0
30577482361,0
30642550950,0
30046529192,0
22271875372,0
30022197527,0
30193650444,0
12736460230,0
22754527390,0
30265367470,0
30662454240,0
30617478832,0
30739613488,0
30688491442,0
17498862940,0
5484849816,0
1331850442,0
30575350456,0
30679065572,0
30552853561,0
30601345268,0
30556111429,0
1002206963,0
30734504649,0
11120466016,0
30734191799,0
4641067196,0
30264418821,0
22532035809,0
30637031381,0
8880777916,0
21512537056,0
30267161360,0
305678856,0
8524484634,0
30611558768,0
4250500014,0
30661450904,0
10593569298,0
30749576862,0
30699289943,0
30629532301,0
30699588958,0
30176094408,0
30171197929,0
30719888693,0
30554316024,0
30651531472,0
30531352009,0
30268494875,0
29391816,0
30688713136,0
30282661770,0
546832945,0
22639987319,0
30733020080,0
30137477802,0
30310717749,0
30717003222,0
30731369776,0
30750383325,0
3908620809,0
30137471726,0
30357561497,0
30699635095,0
22903516502,0
30140099460,0
22608633408,0
30707468590,0
30294459427,0
30733859445,0
30037379674,0
30699257868,0
30635707915,0
30333341024,0
30556441627,0
15716753937,0
30738932128,0
802060872,0
22450899835,0
30531522320,0
30736969876,0
30610908880,0
30600549934,0
30721568505,0
30578475073,0
1002048565,0
30662506292,0
4838701192,0
30669040040,0
30679121269,0
30021873718,0
30137540002,0
30598411116,0
30265911223,0
30697513411,0
30137537841,0
1236247631,0
30708194138,0
30448829857,0
30605793166,0
10910765410,0
30737135761,0
30592678858,0
22427829425,0
30420756694,0
30527147654,0
11115082548,0
5711479575,0
30740272677,0
30697613068,0
30282662798,0
30315609889,0
30737555490,0
30724588524,0
549661597,0
30706168745,0
72195263,0
30014257246,0
30737720321,0
30740165278,0
30699490843,0
16957502267,0
30180677666,0
30137484010,0
30561753915,0
760022861,0
10977316197,0
14407574212,0
30221086208,0
30716272135,0
22844628453,0
30354980005,0
30708456381,0
30711814411,0
30529667991,0
30577489463,0
30697392628,0
30606056288,0
22908203101,0
21957701674,1
30117395593,0
30665781662,0
30455653013,0
9628220865,0
21726951,0
22332993759,0
30716025333,0
21368378477,0
30271062061,0
30458279143,0
22672225373,0
30748855035,0
20165460291,0
30738906620,0
8326463534,0
22903510892,0
30739680413,0
30697411487,0
30699365244,0
30280497814,0
30001186195,0
30137484913,0
1876379322,0
30748172492,0
15683045531,0
22522700518,0
11661053834,0
30496448398,0
5467328155,0
30661516952,0
30735295869,0
30692074946,0
30693176106,0
30279948442,0
22888908418,0
22506238390,0
30619217674,0
30404104746,0
30577501454,0
30604591500,0
30420511204,0
30740019879,0
11410712425,0
30712502629,0
22842055238,0
30737371572,0
19694306083,0
825365343,0
30137470434,0
7438596476,0
30325601677,0
30715140699,0
30644030833,0
30749013169,0
30726565707,0
2992155379,0
30568972693,0
30738042100,0
19300049014,0
22894985262,0
4818056178,0
30267986250,0
22408971518,0
30669090138,0
30687844305,0
30602255627,0
30736840202,0
30267169950,0
30443105087,0
30743797342,0
30276049691,0
30717018925,0
30745662242,0
22903499307,0
20651367683,0
30664555996,0
17533804540,0
1377092612,0
749002592,0
59876390,0
6455009425,0
30035582343,0
30582623637,0
30046174513,0
30509619131,0
30647260168,0
30752070490,0
22415276393,0
30267500003,0
30268499448,0
30738897935,0
30266989839,0
30733437959,0
30614173646,0
167931972,0
22656981351,0
30242203153,0
30429305534,0
30287735465,0
30699320002,0
30667393263,0
13903476720,0
30719797283,0
30662356042,0
10063944739,0
30663723126,0
30697812921,0
30470221781,0
30344282644,0
22513662223,0
30619259199,0
30649623357,0
13032319533,0
30532693871,0
22642453987,0
5971880238,0
30620148430,0
14461304751,0
30137518402,0
30718812234,0
3486692730,0
22630855878,0
30667925403,0
30699301827,0
1958318849,0
30620269511,0
30725204010,0
12005541472,0
30730594000,0
30565567665,0
30732788433,0
30749704262,0
30742103088,0
30718607727,0
22405477612,0
30282129974,0
30467340520,0
30267187692,0
22470496942,0
30583274628,0
30720545547,0
30605727934,0
30474660030,0
1416199206,0
30578940521,0
30597976071,0
30330195886,0
30469069125,0
30731354906,0
1399292907,0
20847565107,0
30506709116,0
30742124873,0
30040176609,0
30507056583,0
30137544139,0
11488337062,0
30716047692,0
22516081076,0
30611260579,0
30718696982,0
22903511548,0
30716950307,0
21812039805,0
30417719154,0
30697436775,0
30699018563,0
30642147617,0
30664888260,0
30640195430,0
30749420615,0
30716027314,0
30500489883,0
30458434951,0
30272244506,0
30258388391,0
30707771942,0
30735331071,0
30270245696,0
30699551593,0
30698784588,0
30698360225,0
30611596880,0
4720968582,0
30664196213,0
14921655816,0
30117905676,0
22559624404,0
22861779150,0
30291528162,0
3726414581,0
30599479008,0
30699181421,0
14781986504,0
30699083315,0
30733204704,0
30746316819,0
30697373833,0
12286806950,0
30750277314,0
30203808910,0
30137473210,0
30617592334,0
30185505467,0
30137483096,0
30137537848,0
30747285185,0
30737249698,0
30649468871,0
1233884209,0
22409590577,0
22778476763,0
162989878,0
30697765472,0
30266444843,0
30734298595,0
30699161314,0
22877224283,0
30130932910,0
30607502567,0
30734403222,0
11690205091,0
30652693117,0
30736791522,0
30502244286,0
30728739939,0
30282501056,0
18020271789,0
20313393,0
258213710,0
22505276083,0
30491619237,0
18500752637,0
22923707208,0
30337574502,0
30733141708,0
22877224284,0
30691538998,0
30051369803,0
30671530710,0
30707456562,0
30610610772,0
30688557041,0
30602597695,0
15520993925,0
30429760666,0
30137486897,0
30692382464,0
22877631925,0
30356362668,0
30577352565,0
164668252,0
14333142341,0
30137482108,0
22513714468,0
30709540417,0
30719786807,0
30670317291,0
22889310170,0
30420372960,0
30739316808,0
30739099772,0
30355307467,0
30652304165,0
22903501357,1
30665066187,0
3876264610,0
9546697226,0
30737708591,0
30172717196,0
13651918145,0
30737945885,0
30551005794,2
30262937924,0
22639995644,0
22487409844,0
30698959711,0
30616519393,0
30137495366,0
30693472464,0
30552397389,0
14781989516,0
30670480995,0
30282668985,0
30265656203,0
30729619519,0
30530180927,0
30686355495,0
30137479597,0
1329938318,0
30242206321,0
30697702430,0
30555893117,0
30037632262,0
17231168907,0
22586134139,0
20734549303,0
30381749812,0
30574995893,0
30394909983,0
30603298152,0
30733835159,0
30577257996,0
30558106693,0
30137546008,0
22487748272,0
30573981845,0
30642173924,0
30695792379,0
22516815362,0
1055037012,0
6342888920,0
30737892295,0
30652102869,0
30748987490,0
30739224261,0
30407511308,0
30137544966,0
22853869731,0
30109967281,0
30697745135,0
30699485622,0
30392267007,0
30689858725,0
724617700,0
30109854803,0
3079620522,0
30575273003,0
30738867239,0
22895755360,0
9580901994,0
30596074153,0
30700014200,0
20073052308,0
30265143294,0
1023027183,0
30616181883,0
22879054649,0
30694516963,0
30623236685,0
30428287019,0
30598872411,0
30656117178,0
7187191926,0
30042247933,0
30699549509,0
30601436477,0
7952309667,0
22572980762,0
15783289978,0
30703820573,0
30625425703,0
30467049007,0
30724401122,0
30662762559,0
30453523512,0
30069622902,0
16371049068,0
18442252434,0
30354845000,0
30712485485,0
30551328076,0
30694876057,0
30620332591,0
30738144021,0
693433208,0
2099463407,1
30741073485,0
30740756585,0
30603311193,3
22924518812,0
30749494556,0
30268500373,0
16116364089,0
22844629751,0
30300363829,0
30732597856,0
428174396,0
18657093035,0
4616688787,0
30735303473,0
30745606078,0
30273477268,0
30614071022,0
22850529037,0
30608057635,0
30204431768,0
30139084963,0
49405394,0
30137537844,0
242855194,0
30372241334,0
22753982091,0
30711828491,0
30552187663,0
30364305215,0
30615837958,0
18232751,0
30705620976,0
30613869746,0
30698975264,0
30514047024,0
3876264613,0
30326214340,0
30733321567,0
30577529429,0
30124097866,0
30698100957,0
30223844066,0
16880343450,0
30137497299,0
30745978346,0
30699185394,0
30614818890,0
30696944235,0
30137498216,0
30203746001,0
22890297793,0
30726161170,0
16454878546,0
4448639878,0
22408984325,0
30044252798,0
30575311434,0
30606068023,0
6552240901,0
30197326909,0
30274588062,0
30210957253,0
22405289521,0
30739570340,0
30179958992,0
30581419255,0
22412093541,0
30611851704,0
30686233860,0
30546277132,0
22559208238,0
30687945235,0
22585982489,0
30575422236,0
30021467103,0
30731344976,0
30137484009,0
30524584907,0
18830780879,0
30278632308,0
9548613080,0
3942794262,0
30741585998,0
1193528826,0
22583936579,0
30081573772,0
30216823599,0
30055807543,0
22456542136,0
30738619394,0
30716748812,0
381789258,0
30587653962,0
30642036455,0
2702982500,0
30738347314,0
30708375433,0
17398975972,0
890942888,0
30740460906,0
30471205286,0
30725518781,0
18253522649,0
94682126,0
30408503574,0
30335445852,0
30700260328,0
1603583007,0
30082152131,0
30738976533,0
30740191621,0
30741069829,0
30734707377,0
30137550193,0
22425729598,0
30745469574,0
30743796323,0
30698862652,0
30546640181,0
17785004806,0
30320989634,0
30226965694,0
30737360179,0
30471151533,0
30699188930,0
11077503180,0
985236457,0
30408368247,0
30709830780,0
30330503977,0
30739949830,0
30446992613,0
22487865196,0
30697853517,0
10345268137,0
30665812695,0
30266990132,0
30687562914,0
30470537670,0
22525246814,0
30033509643,0
30737413263,0
30658750875,0
30719394866,0
30733026412,0
30271425965,0
22743012987,0
30359767863,0
9823256509,0
30706193008,0
30684481086,0
30450466857,0
416768812,0
30611419721,0
22848686131,0
22474863641,0
30500728975,0
15656482007,0
30137565671,0
30735158713,0
30420757474,0
30698847839,0
30195956978,0
30189039338,0
1945207096,0
22420058358,0
22420068816,0
7770530602,0
30694788119,0
30269257640,0
2638207388,0
16934782654,0
30347698425,0
30280359439,0
30161156743,0
30116241594,0
49589213,0
30697880567,0
30622011494,0
30361379695,0
22633590413,0
30040431922,0
30493667047,0
1472955007,0
22908872392,0
30243595638,0
30282663912,0
30395410706,0
535558563,0
20076208644,0
22395515401,0
30282662142,0
30143472507,0
30370317074,0
30551324261,0
30072916461,0
30288841057,0
30716042789,0
760983711,0
30282667909,0
30491622149,0
30575239490,0
30737423372,0
30591670023,0
42478705,0
30255855117,0
30128858842,0
30727507402,0
30288221425,0
1174641502,0
22487296751,0
22540083916,0
14777216440,0
14461310230,0
30621350559,0
30613885920,0
30574896419,0
21999721347,0
30706590179,0
30737655062,0
22928411169,0
