book,author
22427829425,175
30527147654,52
5711479575,106
30740272677,1
30697613068,114
30282662798,11
30315609889,8
549661597,8
30014257246,16
30740165278,16
16957502267,3
30137484010,78
30561753915,63
10977316197,41
14407574212,5
30221086208,25
30716272135,238
22844628453,11
30354980005,8
30708456381,54
30529667991,43
30577489463,239
30606056288,1
22908203101,74
21957701674,53
30665781662,5
30455653013,54
9628220865,4
30716025333,17
21368378477,29
30271062061,76
30458279143,213
30738906620,46
8326463534,26
30739680413,46
30137484913,30
30748172492,88
15683045531,240
30496448398,8
30661516952,26
30692074946,54
30279948442,46
22888908418,21
30577501454,43
30740019879,34
11410712425,11
22842055238,8
30137470434,10
30644030833,4
30749013169,11
30726565707,16
2992155379,16
19300049014,8
30267986250,182
30669090138,8
30687844305,52
30602255627,21
30443105087,52
30743797342,21
30276049691,241
30745662242,21
30664555996,5
17533804540,26
1377092612,225
6455009425,3
30035582343,8
30582623637,26
30046174513,21
30509619131,61
30647260168,3
22415276393,11
30738897935,34
30614173646,46
167931972,29
30242203153,17
30667393263,11
13903476720,52
30719797283,4
30663723126,21
30649623357,21
30532693871,21
14461304751,4
30718812234,35
3486692730,16
22630855878,8
30667925403,215
30620269511,46
12005541472,4
30730594000,52
30749704262,34
30742103088,234
30718607727,228
30282129974,4
22470496942,26
30720545547,32
30605727934,16
30474660030,26
30578940521,52
30330195886,54
30506709116,20
30742124873,20
30040176609,4
30507056583,21
11488337062,4
30611260579,242
30718696982,46
21812039805,50
30417719154,42
30642147617,32
30640195430,20
30716027314,40
30458434951,4
30258388391,54
30707771942,43
30735331071,13
30699551593,13
30698360225,17
30611596880,40
4720968582,5
30664196213,3
30117905676,79
22861779150,11
30291528162,20
30699181421,20
30733204704,46
30746316819,117
30697373833,143
12286806950,26
30750277314,29
30137473210,10
30617592334,41
30185505467,21
30137483096,78
30747285185,1
30737249698,85
1233884209,8
162989878,8
30734298595,16
30699161314,168
22877224283,26
30130932910,4
30607502567,21
30734403222,54
30652693117,16
30502244286,2
258213710,104
18500752637,52
22923707208,32
30337574502,4
30733141708,34
22877224284,26
30691538998,52
30671530710,216
30707456562,123
30610610772,1
30692382464,21
22877631925,141
30356362668,148
30577352565,243
164668252,11
14333142341,29
30137482108,11
30709540417,6
22889310170,11
30739316808,35
30739099772,244
30355307467,4
3876264610,3
30737708591,41
13651918145,14
30737945885,15
22487409844,1
30137495366,55
30693472464,21
30670480995,26
30282668985,11
30265656203,105
30729619519,83
30137479597,30
30697702430,114
30037632262,5
20734549303,4
30574995893,127
30394909983,16
30603298152,40
30733835159,21
30577257996,3
30558106693,5
30642173924,63
30695792379,122
1055037012,26
30652102869,5
30748987490,21
30739224261,41
30407511308,35
22853869731,99
30109967281,35
30697745135,20
30699485622,245
30392267007,246
30689858725,5
30738867239,17
30596074153,3
20073052308,5
30428287019,142
30598872411,21
30699549509,17
30601436477,21
7952309667,247
30703820573,16
30467049007,3
30724401122,3
30662762559,5
30453523512,123
30069622902,26
16371049068,41
30354845000,5
30712485485,21
30551328076,1
30620332591,21
693433208,26
2099463407,10
30740756585,40
22924518812,46
30749494556,20
30732597856,21
18657093035,26
30735303473,54
30614071022,41
30608057635,16
30204431768,70
30139084963,3
49405394,26
242855194,16
30372241334,8
18232751,14
30698975264,19
30514047024,4
3876264613,3
30326214340,29
30733321567,41
30124097866,75
30698100957,20
16880343450,143
30137497299,33
30745978346,35
30614818890,1
30137498216,55
22890297793,5
30044252798,54
30606068023,13
30197326909,114
30210957253,189
30739570340,41
30179958992,8
30581419255,11
30611851704,29
30686233860,17
22559208238,26
22585982489,4
30575422236,21
30731344976,40
30137484009,78
30524584907,3
18830780879,4
9548613080,222
3942794262,16
30081573772,1
30216823599,11
30738619394,35
30716748812,17
30587653962,16
30642036455,16
2702982500,11
17398975972,34
890942888,4
30740460906,21
18253522649,4
30408503574,2
30335445852,11
30700260328,35
1603583007,8
30738976533,21
30740191621,91
30741069829,88
30743796323,40
30698862652,28
30546640181,13
17785004806,26
30320989634,5
30226965694,152
30737360179,43
30471151533,129
11077503180,14
30408368247,4
30709830780,8
30330503977,27
30739949830,40
22487865196,11
30697853517,54
10345268137,11
30665812695,1
30470537670,46
30033509643,52
30737413263,41
30719394866,54
30733026412,46
22743012987,52
30359767863,8
9823256509,8
30706193008,3
30450466857,13
30611419721,42
22474863641,14
30500728975,83
30735158713,213
30420757474,20
30195956978,29
30189039338,4
22420058358,11
22420068816,11
30694788119,248
2638207388,100
16934782654,4
30347698425,39
30697880567,16
30622011494,106
30493667047,29
22908872392,20
30243595638,27
535558563,26
20076208644,46
22395515401,26
30143472507,100
30370317074,11
30551324261,1
30072916461,52
30288841057,249
30716042789,4
30282667909,4
30575239490,27
30737423372,250
30255855117,42
30128858842,24
1174641502,41
22540083916,1
14777216440,26
14461310230,26
30621350559,8
30613885920,20
30574896419,128
21999721347,29
30737655062,46
22928411169,26
30748274164,215
30713005056,16
30737552204,41
30610783354,50
30453701206,40
30739129531,41
30699409434,92
30610922128,50
30723626049,40
22675915100,42
30724520017,88
30712343029,29
30310719764,1
30081640970,46
30720971114,4
30594899173,68
30137476835,30
92560776,11
30706378012,1
13751853373,1
277299648,8
30733395697,1
30726810307,17
22753799362,26
30697744611,20
30571003898,5
30137481193,30
30697328530,21
30523638638,46
4285032067,11
30048572270,26
30183785718,4
30611097270,199
30577764875,29
30711868360,16
30137479610,78
18273882488,251
30733417970,252
30227230416,54
30725943235,17
30617449012,26
22381426474,8
30599008153,16
30405667259,40
30733441100,41
30663208990,146
30687626585,213
30382790985,194
30699597247,167
30605085409,1
6774827912,11
30745083947,16
30737399015,16
30740761306,21
30738436426,41
30079519266,67
30267830939,76
30465702193,20
30742585751,11
30413755314,122
30253520138,16
5894949644,4
30523197943,17
30028661133,40
30330422187,1
30426939490,4
30702949195,20
30332992485,42
30713902205,21
30694779310,42
30737441708,143
30644603335,4
30605077548,1
30605001868,58
30443030963,52
30324413764,46
30745475192,16
30192129948,1
30234663969,16
22922592149,13
17686962698,134
30739854499,46
30242891976,79
1535140018,16
30711389365,17
30642037697,21
30723905591,21
30699201174,17
30357074349,21
30648277848,83
30337393588,1
14813853276,29
30697802520,254
9315770647,11
30315253645,1
30739015619,5
30725138665,40
30133462303,29
30146246093,26
30354962551,26
83553429,29
30698751346,114
30082066503,3
984123357,11
30697548961,21
22675915127,42
17890869065,4
30711925067,117
30698722525,59
30584458459,11
30726580255,54
17371948547,4
30738444400,255
30713249176,16
853284712,231
30699543518,17
10652834828,3
11868532365,50
30293395022,26
30649599040,20
1264738702,160
30732878860,142
30748473334,17
30561388582,20
30656807540,20
30137468883,121
18383511073,14
30614259462,52
20637373744,46
21096681031,16
5496144692,11
30209627048,179
30429251015,20
22841327992,11
30403758442,11
30709514558,8
9485330598,26
30431202174,20
30428884279,21
30241829940,129
30577486697,40
22894718504,3
30035584006,8
30747319481,29
30704848506,13
30698834339,20
30351804504,42
30272639028,76
30137483081,30
30388206476,29
30137476039,10
30585273136,26
30361159085,8
30740503766,5
30474612932,165
22871220062,54
30688560200,34
30740326791,133
30364456258,5
30605745683,11
30625413238,40
30109875444,11
30697809792,54
22916847459,21
21733239985,64
30238717923,129
30574047917,11
30037285206,5
30698080718,20
30604760915,1
30382586132,14
14081124502,8
10107167383,160
30263143648,256
30744721844,48
30711992531,1
30531169630,26
609539036,8
30723905590,1
30414561354,17
863170238,64
30745601265,20
30738397785,8
30310722935,1
30280143226,63
6774816300,11
6021822031,8
11380859023,11
1296020777,8
30150690738,42
30697585622,13
30743861864,35
30575342582,13
30734749119,16
30694830193,1
603144474,4
30606959668,21
30740070714,41
21434999311,80
30745138508,20
7388438240,14
8230497388,3
308245316,26
30704988561,70
30605083185,21
9180305971,11
30739229028,8
22299441836,257
19451559664,21
30601404684,21
30509572612,42
30137476833,78
30081982421,13
30325397508,8
30048732560,26
30737280785,34
30697500211,20
30580442842,20
30551324245,1
30748857987,17
932020316,11
7063833246,5
30137479603,30
30440961203,187
30531969395,13
30599798708,105
30543622373,46
30669919947,14
30625231319,54
30649592179,17
30717102651,11
30740202741,41
30699587440,28
30763239745,189
30529973041,5
30739477145,35
19356971628,29
188965348,11
15367051897,5
30699108098,9
30731157390,54
821601486,4
30551320876,1
30611940114,21
30099232337,54
30575303761,9
20520790080,258
30717075908,1
30739213227,34
30663390556,20
66711815,4
30739230330,16
30268653674,182
8150199,14
30705294302,3
30739622432,16
30740077222,8
30582624689,42
17004357111,11
30556291864,162
30538798936,42
30697437841,70
30546612060,40
30620977627,1
30330352841,260
30728026187,261
30665747424,113
622346719,34
1102141209,46
30710748628,59
30661510496,26
30669949404,52
30687808805,3
30602095675,19
1021583698,11
30551324259,1
15774458757,151
5629019185,4
30606310947,17
30739634369,34
30517631526,29
22599942596,4
30137476938,10
30728383062,1
30697718155,20
19497674676,175
30445339512,71
60871419,64
3876264612,3
22922173703,99
30727552377,35
30209629953,74
30697621355,114
30740142994,41
30625160902,5
30697527231,21
30649672965,3
30725875689,21
30293289548,52
30738745125,35
8230497389,3
30668294381,1
30315256438,1
30652436573,46
17662494296,4
30553643926,3
30699357245,20
30723974190,156
30640453766,43
22887199046,42
30740054286,1
30546928909,205
30425813624,14
12315963316,19
30734077625,21
30738694398,234
30271454924,76
20653272603,3
30029267819,17
30724003777,1
22676102550,52
1738430087,5
30699259662,142
30750405239,122
121220168,8
22754651656,52
30641516128,8
21322375628,4
30631484783,135
30731346304,40
22420041368,11
15638297746,46
30733248427,20
30695691930,3
30566301131,42
30627633543,50
30288801102,262
30503309448,21
30613900450,5
30399128298,21
30712145369,173
22649310392,263
30306567788,43
30137484015,78
30233264917,52
30282944830,32
22383660175,107
30741484263,40
937523538,16
30752187460,14
22540672906,11
11456485306,14
9180305969,11
5482095359,11
30210706854,123
30699410476,114
30568641569,46
30750077050,90
22074725155,74
30739494507,34
30717290443,40
30287591957,3
30171639844,46
30739681659,35
30738992525,255
30750074199,28
30351970942,42
14774647323,4
22426199166,8
22605110741,4
12996200610,31
30711354832,11
30722929785,20
30641299976,52
30723603334,35
973902063,4
30739113360,46
18259794610,205
30704988270,264
30499170196,5
30463434090,4
30738167214,16
30125422594,53
30694829391,21
30739109187,34
30697359411,28
30507078233,11
878378547,19
30648086917,40
22787667822,11
30551326310,1
30699201126,17
3576522085,41
30667600584,29
30550577736,32
7844300686,11
30137479593,30
30414086551,20
30557185645,52
30740267258,185
30125421710,53
22504943970,3
30705275472,20
30536943832,1
30431433392,79
18700775720,3
30137479611,78
30694782191,1
30750374347,113
30709578245,62
30699930688,11
30604875658,1
22593275020,149
20653272604,3
30716487238,54
30738249053,265
30617460111,11
30741080006,17
30738870320,35
30636272787,4
5629020004,4
11685944861,67
6582538387,42
30665137644,21
22779262465,8
30725020633,29
30697823796,21
30125421709,53
1229827197,12
30137476849,11
30604561082,21
30698756688,17
30612140279,21
30751201324,129
30035584066,8
30615044858,266
184291816,57
30737082499,34
30082088249,21
30512011230,184
30577440155,20
22890405147,46
30345423636,20
30628413895,11
30733514135,267
30738420132,35
30566934967,21
30606967278,1
30573991249,4
30384225041,11
30327671115,63
30717294558,40
30740583643,20
30137476844,78
30744771933,1
30614281254,46
599227931,12
30732992040,41
30585199160,1
13230271,4
30738533204,34
30660759304,17
30384224098,11
30537467051,5
30699652384,27
18809808484,46
30686801335,35
155975488,208
900553372,4
30654299575,8
30551329047,1
30697439187,17
30652644484,1
30601420995,14
30699454983,13
30525811959,13
30627673010,50
17816064813,46
22408996562,11
30738437101,35
30724510378,88
30268656682,182
30704186718,161
30159779890,29
30759699032,189
30577410149,20
30737437862,0
30744683501,54
30137478749,30
30194177903,5
11120462430,4
30443169127,2
30745837745,4
462217850,11
30515506972,21
30649667477,3
22467466032,12
30719426193,8
30138212152,99
3473387368,14
13242171056,74
30730262018,1
30523181342,122
30718709669,42
30738813026,34
30315881967,5
22427688532,269
30267350475,182
30361157378,52
30747536932,52
30282317253,28
30528580268,21
30567348071,270
30150435265,50
30739361583,34
8178748737,60
22516028825,26
30746365061,0
30697354738,54
30748181082,59
30743778260,16
30666004061,1
30137481196,30
76653804,178
938435905,8
30609294112,16
30542597414,20
30728448484,111
30109919563,5
30610006539,54
76738359,4
30473326870,5
30628143641,14
30341786924,46
30716203614,52
30292380025,1
30231196213,20
30728386000,1
30699598439,271
30733450488,34
30744292233,4
19197638509,31
186741430,3
22892819876,3
30440510499,11
30650046593,272
944760790,29
30503916334,11
19683298213,8
30618763587,26
30629940840,11
30628749058,50
30697550923,128
206691317,11
5467442033,11
30643938470,8
30540572430,20
30453788928,47
30013027383,4
30713982352,46
30509617299,61
30669701328,93
30692888939,21
22416900288,8
30623947829,54
30079441512,5
30604777215,8
30738683202,142
30519537765,26
30699112642,122
30641990094,3
30619156356,156
821601485,4
30740750333,17
30139874316,274
21626685596,46
22409924807,17
30663015124,52
30335450368,26
30240818161,25
30737517571,43
30734220807,21
30415984184,8
19346640350,4
30522310911,63
355605560,4
30636811003,9
1257848789,5
30745791340,21
286507092,46
12341622240,57
30206947937,20
30107649618,152
30652059442,88
30688729341,35
30739486955,35
30238566268,5
30260101541,5
30210712950,43
30725196554,20
30578483179,52
1276784269,74
30551328083,1
30745961859,46
30727509910,17
30733220230,1
30741668598,54
30739524423,136
30766341336,216
30588923070,46
30740588519,35
30505009574,11
30717093919,52
30745151089,54
30738527342,41
30737711559,41
22486746003,4
30366452793,169
30733094287,41
30625409959,3
4435096316,46
30713001361,1
30620975869,1
30734038016,67
30643983961,8
30642001570,63
30627537917,20
7645231785,4
30643689028,14
22802208605,8
30662763724,48
1025548184,8
30733154782,41
30738677043,41
30081736355,11
30192949008,14
30738895156,41
30707577005,54
22494388257,3
30497480342,42
30697432714,20
30605529215,100
7828942301,29
30648338256,21
30037315893,3
30657123591,11
14121360514,8
30603726912,4
30764257971,189
20653272601,3
30631341979,135
17703341291,4
30717550503,5
2457405014,11
30372027136,11
30163735751,26
30738629575,41
30406188257,1
20379152424,100
30694387073,40
30728379226,1
30514118018,40
30043265000,148
30747664661,148
30530870266,16
30361293934,5
30224262367,8
30137484017,78
30451807883,3
30357499205,28
30551320882,1
30651526806,21
30712825466,54
30321388955,77
30405340930,67
30137495360,4
30452876705,43
30591036412,5
22535119701,42
22513526694,31
30699235526,21
30326074483,46
30128788308,14
12171562711,1
30265365713,22
30699108340,20
30715720058,11
30402954297,21
22608041528,1
30278289184,14
30749482407,88
30695865100,17
20233217495,4
30649570124,46
9395166485,13
30607498667,21
12028003060,4
30735257369,52
30738754821,54
30734067783,62
30743790009,16
30697803329,162
14680716712,4
30697319841,54
155972280,275
30738522191,34
30721565239,54
30133641348,16
30734760143,54
30474692961,13
12196100324,26
30366404359,4
11410712384,11
30745011564,4
30271293766,182
30733463432,34
30733494170,20
30223377272,20
30728306277,54
30739474914,1
22639743684,117
30608413942,21
30652640440,1
21798292420,4
30238555835,5
9740283168,8
8061064809,46
30515143374,5
2203715682,276
16036418904,4
8525574810,200
30726316424,13
22516190284,17
22878467625,1
30712983920,52
30551325214,1
30278725982,29
30663003748,21
30137481205,78
1060238183,74
9393539242,11
22847147870,21
8194773639,4
12923727060,4
30269468705,182
1171065240,26
30669095261,8
30723785682,151
30704931019,4
30720525497,17
30137468886,121
30542286241,16
30601408208,11
30598488302,20
22920888412,4
15060663339,277
30669037937,1
30013898400,4
30121749413,3
30563795646,26
30234574715,29
11028134293,52
22671598269,34
30347379347,42
30734517640,20
22413512049,84
30669019537,16
30174839475,278
58083459,26
30450244278,5
22613158912,8
30271899567,76
30310717618,1
30453910761,139
22916775508,35
30737237090,29
30740294047,46
30369260080,177
794438923,16
3879464988,29
30425774771,20
20273499113,8
30718318790,279
16330951430,182
30738568719,34
30744645911,40
917611974,8
30574628703,69
30488094815,11
30598509554,1
30575428820,27
30137468881,10
30698170056,23
30694497320,17
30739684702,16
30217237486,40
3876264609,3
30747906642,46
21934867558,8
30737499583,35
30688696833,280
30154574293,14
30612894444,3
3152437341,11
30580530341,8
30465929159,281
30697792106,52
30620231027,3
30754098029,2
30552346922,11
30372307428,70
30699300577,17
30275660877,29
30611605796,1
30664447777,1
30665753460,17
30726248504,40
20233217494,4
11665918957,136
30732142294,24
30563079100,4
30739072487,34
22559208144,11
30475824363,184
5233089685,52
30748418960,54
22433261746,1
30259571811,21
30580455290,111
22513649552,12
30514376217,21
30137479609,78
30193549303,21
30737918434,34
30647530408,52
30697445567,114
22420069314,11
30622851552,4
30546303412,42
11120462407,4
1157180366,213
30575334844,103
8169459035,11
22009812489,53
30697840299,25
30231969957,21
30503374071,41
30554606994,52
127092684,8
30604881023,1
30552172936,54
30699109965,123
30655382521,21
30678972330,26
30738967722,46
30365241141,13
12923712092,11
30699146264,17
1865187273,225
30686227122,28
30698903948,17
30722599386,21
30421265829,20
2472136841,29
30693666687,17
30557923377,4
30718581548,4
30747389802,21
16330952484,282
30431017585,46
30699295648,21
6816452360,29
628538837,26
30449172785,103
30666661251,11
30616515618,21
30137476848,11
30668751743,17
30532780135,52
30554093910,29
30436093600,13
15294951886,4
30310716800,1
30741082009,40
4055674208,14
4576208257,11
22771875218,8
13248389619,26
30661429025,168
1014957855,205
30741504052,29
30456209267,283
30577420232,97
30711868359,16
30661888362,11
261681624,14
22828617430,21
30647175236,40
30750067864,2
30598526461,34
30697621887,70
30707438774,4
14461321723,26
207666135,107
30577415068,54
30532297387,13
22643917516,4
30324125511,77
22531817755,74
10768942349,26
30163928220,284
30742192012,8
30571938567,17
30733341388,8
22728922374,46
30716428230,1
30575299748,17
30692887048,1
30738998074,85
8983162721,285
30604965504,1
30612325358,42
30607498758,1
30739540192,1
30714211681,1
30577456446,21
30333084090,42
20332862630,8
30750083954,9
30645694069,17
22520444881,16
30137478755,30
30600447830,54
14137871338,13
30456217513,219
30699617175,143
30137491653,55
9897672801,4
2992155380,16
30521910496,14
30137476838,30
30740400089,28
1372697973,29
30739144281,34
30643188379,32
30723729410,40
30510365285,46
30740760373,21
22586406070,286
30606127710,21
1008582606,14
30303013460,139
30175944487,11
30575382290,54
30697426466,17
30726286082,21
22456631773,105
30699891759,287
30423886375,35
1356103147,205
30738825353,16
10158638821,141
22773759625,10
30699887748,39
30691505035,20
30670470213,63
30426777093,186
30410185005,52
30592240472,46
30699512286,17
30748559067,16
5635585085,26
30704252795,34
8194773638,4
30628379894,129
22420043462,26
30109665940,21
30641209250,46
10907754002,11
30131041412,14
30637739138,60
30470222647,4
30737168023,34
30610641221,40
685643996,11
30690919507,29
1351487911,8
30731357542,20
30732884905,16
30137482104,30
22702647721,4
30716747337,288
30732979370,20
10813637803,21
30605945900,1
30707568156,14
30741079982,88
30593273096,16
30736375958,35
9513249004,29
30747709949,115
30741060961,35
1077075237,11
30226960614,20
30575285693,17
30621299787,1
30714672719,16
30271366392,76
30607985045,20
30217219565,54
30735300806,123
13474878595,52
30516318829,79
30253522530,16
2025462087,5
22558506214,91
30149027680,5
30700594766,16
30545359764,17
30413751772,122
30359724321,8
2216973779,149
30436285752,8
30695689156,11
30699531833,90
22786632854,8
21524580039,15
4012924271,8
21562987650,8
30320583679,152
30718432571,139
30607244337,248
30525565681,40
20760147399,11
30739969296,16
22395515402,26
30642418362,4
30551320884,1
30622249132,3
18700796409,26
7838748,4
30330798071,117
30707764171,43
30726913258,35
30621570932,289
30583386652,20
30636323490,20
1296902590,160
247498168,1
30748989982,21
30627619874,50
30716488571,29
30037789707,11
30137465771,101
30715443750,52
30337394556,1
30548689106,42
293243334,41
30696231559,75
30622733594,21
12873660650,3
16955787908,21
7800429122,4
919045129,40
30577456776,111
6774804602,11
30506315705,4
30335454062,11
30603036142,13
30538066074,1
2203113854,4
30357267247,129
2992155377,16
30742721713,40
30746363988,15
30697264159,40
5467437113,4
30211131706,20
30696624669,75
30739146964,24
30248501083,3
83937837,31
30240180579,8
30668746096,17
30581651583,3
30699643528,129
30081798997,21
30738927227,35
30370142653,21
30627260543,50
30679121974,17
30272644238,76
30577385092,48
22916672770,90
30598770187,21
30446940970,288
30743879592,1
30667094559,21
30384756455,147
22585982487,4
30747382688,27
30738583404,16
30611485319,290
30611910022,29
30271267524,76
847181158,12
12529526237,47
22414300514,8
30728388687,1
30401251757,21
30739965439,41
30722000377,40
30686152413,1
30415021138,69
30739713080,29
30699575694,167
30264144714,292
30162461377,11
30605953024,21
30687845586,52
30085240163,64
30733317399,34
30740320464,41
30623364097,293
30620982059,21
1101343315,11
30588270139,4
29942480,4
22786801356,134
17431310125,149
22420068815,11
30748210393,50
30723181985,16
15970996181,26
30326422845,228
30758230051,228
22531841499,3
22474902401,294
30622895217,17
1229538135,14
30734668339,8
30267389592,295
30661512364,26
30463966161,165
30313260239,5
30352890913,26
30556130222,139
30457471140,40
30400570054,27
30604161865,122
30619092788,1
5192727387,46
30697724854,114
30671314351,14
30666229090,4
30637127442,1
22774275920,29
30504389209,54
30642690008,63
30733865023,3
545240461,14
30424357933,26
10523272031,8
30738829349,34
13489101832,49
30669248177,8
22675993140,42
30740166461,20
30137480261,30
12917532164,26
30697467517,43
22531841506,3
30591031987,21
30739786185,16
30372449126,8
30628415495,213
30725458755,112
30553576333,54
30738529687,34
30724017576,21
984123363,11
30110366898,50
30699078656,21
30737576521,175
30137483097,78
30699606015,119
30275662385,46
30053814825,4
30315259209,1
30611812816,119
11327648349,53
30709733266,35
30634357089,16
30731347775,142
30573996148,4
30694831281,1
15384015456,14
30719076239,1
30370975620,111
30219987608,61
10138139589,4
30740517080,1
30699009258,21
30704753337,4
30553262148,117
30551320873,1
30697575030,129
30669083911,42
30578471432,5
30695496382,93
30747652948,21
30732522533,54
30322380092,29
15042198716,46
3678886360,157
22504943904,42
30582431828,46
16600508056,6
30137469767,10
10981744050,11
30551329044,1
30625632588,70
30322058048,46
30555071577,8
30711434592,54
30037332943,21
14043565955,11
30566796331,20
30742138499,142
30082262862,43
13937464456,26
30709122404,34
1041647386,17
30609663433,16
30699211259,17
30699183193,20
30720524204,40
30735140401,40
30745597093,17
57960667,14
30604514000,50
30253516371,40
30616211826,3
30405675064,46
30144698228,4
196947339,11
30699606970,153
132528312,29
30748203188,278
30718295636,40
22535154883,90
30574900061,43
30707529194,3
30739675355,41
30496668343,21
30665864208,54
30605947373,1
30509871120,26
30727746758,16
30611474137,42
22880742320,21
10280309706,35
11120462406,4
30728172742,3
30724039456,283
30740315083,41
30732602244,93
30264898783,50
30713535675,17
22383339294,296
30693485329,5
30597417757,3
30735566072,5
30727513404,40
30255357972,59
30552205385,42
30697384492,20
22794548477,21
30428569355,28
14419401526,11
30428563282,3
30740452289,54
22420043519,26
19929505327,42
30662650258,46
30282664472,4
14897164087,4
30724668005,42
9405402910,42
30587547244,52
30742056816,1
30137469448,101
30742124790,17
30921062,11
30716104159,35
30735106703,26
30717832715,1
308245304,26
20154330115,52
30679109109,17
30669702994,8
22408996555,11
12917532165,26
30437600035,79
30604621377,21
30699073360,52
30737315891,15
20321053675,11
5758022986,140
7262375300,3
30625459214,20
30137480260,30
30612829502,4
30140281496,52
7360671663,46
30712864233,16
16706849542,14
30162467109,298
30623070341,152
30723223467,16
1408774154,11
30706429804,16
13175978449,11
22903806850,46
30742135032,17
30693829714,40
18310960659,57
30136295921,54
30271428623,182
15173959176,4
21660993446,11
14461325310,26
30711698104,5
30492407529,20
5467323009,11
30137473208,10
30712847588,69
30606809364,20
9308934845,11
821217069,4
30722342801,42
30275624548,8
30137476932,10
30414931671,17
1128435369,41
30664104772,54
30449799389,79
693244008,4
30737760794,34
30650024063,21
30577379569,11
19060939963,26
30746252311,17
5064367115,11
995951978,5
30749479835,54
30740400097,40
1304500422,42
30407648464,3
30614520696,43
30428582338,3
30419529984,42
22413534568,84
30737163908,21
30137478753,30
22859118723,3
14345160123,11
30733254612,35
11120462409,4
30522755977,29
30617398212,54
30668224116,54
30240259818,54
30606888542,100
8770350770,11
30287693907,5
249091258,12
3230268197,26
30745158504,5
30508713210,13
30686147481,1
30733547355,34
30424257484,11
30696792698,8
17744136306,46
30324756205,63
30391925830,28
30693201042,29
30743556391,29
22924800885,20
30371501380,106
76653800,178
30739743409,1
30661453910,111
30589393523,40
30438906834,8
30691993712,88
30697485938,114
30377316722,194
5467365175,11
30575352944,129
30471161509,129
30747389124,123
30451825317,21
11083519703,74
30445042201,29
30358789301,40
21525839424,4
30628142217,300
12392232895,4
30035770233,43
30655702234,168
30735279975,40
20399170187,1
30563797575,154
500778315,91
22404108945,32
8683839162,10
30733502362,35
30310721089,1
30716746941,88
30743710927,35
22901331884,4
22641192050,5
30744595203,12
30616205458,21
30260059864,34
30568590703,13
30717321361,4
30334124235,20
30738069511,8
30613215778,42
30692730592,93
93651687,301
74267172,5
22533413916,302
30597690445,42
30700168003,3
30642318602,63
30697800841,153
75326809,42
9309448195,4
3017673348,3
30506714314,236
30699378477,129
30491727453,39
30669697251,93
30490800249,14
19675227218,46
11665918956,136
30649384871,123
30664633613,4
30620229292,16
30436794983,13
30697384429,3
30733870358,20
10335068515,104
30321521903,26
16871413041,134
22732607947,5
30253512829,173
19497620906,16
30465801773,1
30430889618,29
30520535915,122
30712761028,32
22513679909,31
30631180641,303
30744348359,8
30526590236,4
30586058691,43
619688794,29
30739858827,1
30742129215,17
30647738240,54
30746863131,16
259427130,11
30354833649,5
30619589297,1
30601411809,16
30621181506,16
30137484919,30
30551329925,1
30336816114,54
30744101299,189
8186553039,29
30741499731,5
30137482103,30
30489049968,26
30137484012,78
30315259207,1
30696005079,21
30692035694,11
30656359668,21
30062567193,26
30686546984,5
12791164471,5
30272461260,76
30577383565,48
22911929151,54
30137480257,30
30606265973,1
30172302772,16
30518827784,10
30580459480,111
30509336632,20
30282661769,4
30738591295,17
30149748215,42
30660094909,46
30253121372,11
30551327216,1
30661976960,16
984502876,11
30697357757,9
30384720522,32
30622853167,4
30265475406,157
30281324589,4
30604957867,1
30568022617,54
3879449256,8
30698749252,112
30605180080,11
30722955381,88
30605985924,21
12298373925,11
30725198804,54
30648093953,168
30135802086,29
22849166916,42
30665740719,21
30734757909,46
20433011563,8
30049170918,11
30628475989,46
817963113,5
30693367406,123
30744935566,35
30606164086,21
1156131012,41
30379673975,11
11221316657,13
14262942574,46
20732397376,4
30046191457,1
30474560305,261
30733143808,169
5467327675,11
8148501479,11
30726544255,11
30735256560,26
12569960633,4
30575348521,40
13686906972,101
30265368419,22
30748859563,17
30697821642,43
30583390236,20
30693610099,35
30696559683,16
30451862145,3
893249769,8
30601279714,21
898001305,4
30669021289,3
30551320875,1
850316676,47
30611112157,50
30137479612,78
30604897613,87
30739864692,35
6774816150,11
815969151,4
30530747641,17
2212389845,143
30137481208,78
30462406692,305
22585982488,4
30702933653,219
17371950922,26
30241864143,11
22844622472,11
30733249146,34
30689742198,54
30519375985,3
30137479616,78
17309479142,57
30105296320,42
30345939527,26
13942629986,26
30733520949,40
8287033198,3
30217834094,119
30137467649,101
30607995255,21
186741428,3
30749501423,43
22737143628,42
30335453204,11
19199525647,26
429337182,213
30749710041,43
30575227451,27
30551327230,1
18700775715,11
30739713939,41
30536830771,32
30667374409,71
30668244273,122
30662094145,13
30343892169,216
8155792177,306
587410150,46
30712475202,83
30699408145,114
10242780695,29
30697616901,20
12009737882,141
30604964020,21
882267978,14
30703590280,8
30559387003,1
30325048197,228
30162458788,281
30740175031,35
30720937001,5
30601018949,8
30739315285,34
30686154991,21
13489136959,308
30662211120,1
30531024850,27
9314360862,8
30636313044,167
22572119338,50
30366545047,29
8995431339,4
30660114636,17
30443089867,52
30573995131,5
18495574260,80
30744760812,21
30714896387,20
30553534052,3
30060666804,105
30456077203,11
30698968816,119
30580446203,288
263925654,74
30019226980,21
30575415228,122
30218864649,153
30577528316,21
30028168193,13
1314771786,225
30741940449,4
30737360821,91
